"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634667.20181742,2493466.80103912,322407,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3449074.95925435,2392410.14146218,106141,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1149,13,4,52,9,59,326,1500,0,1149
4,3455119.13246608,2389316.07573276,149754,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2220,58,32,104,26,159,338,1500,6,2220
5,3472371.15741402,2376770.21271445,208269,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2114,72,44,148,28,212,0,0,8,2114
6,3371904.61774137,2321511.82758354,257599,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,9e-04,3000,1994,83,41,166,42,241,0,0,4,1994
7,3229497.90569848,2240954.43416021,387995,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,6e-04,8e-04,3000,1836,135,85,208,50,335,0,0,17,1836
8,3002921.36699641,2103950.97563434,151747,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1770,35,24,94,11,130,0,0,3,1770
9,2882877.37533063,2049836.08685079,78794,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1723,27,13,59,14,83,0,0,0,1723
10,2798619.35563941,2020290.61779626,38696,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1678,18,9,28,9,47,0,0,1,1678
11,2735448.41529677,2003515.53972178,40433,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1641,17,12,26,5,41,0,0,0,1641
12,2673211.25108325,1983429.63498419,127153,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1583,37,13,80,24,114,0,0,0,1583
