"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3652950.8004568,2497817.27577275,322970,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3456434.37384465,2394721.19208783,106243,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,366,3,0,16,3,17,123,500,0,366
4,3462651.4616432,2391877.68455294,149914,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,719,26,11,30,15,54,114,500,4,719
5,3460362.24688124,2374887.70283375,208105,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,682,26,14,41,12,66,0,0,4,682
6,3382069.44554313,2324497.13305929,257930,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,652,22,12,49,10,67,0,0,4,652
7,3269685.24344285,2251368.29426179,389798,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,597,48,31,44,17,87,0,0,6,597
8,3062128.38608163,2120061.99225533,152908,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,569,17,7,30,10,48,0,0,3,569
9,2941025.2337255,2067443.3356472,79470,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,549,11,7,18,4,30,0,0,1,549
10,2854464.91200967,2039030.77509216,39054,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,540,4,1,8,3,12,0,0,0,540
11,2789699.49707604,2023457.62721894,40835,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,527,5,0,9,5,13,0,0,0,527
12,2725950.63648276,2004501.2867992,128505,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,505,15,9,33,6,45,0,0,1,505
