"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3647004.77389844,2496402.45373373,322787,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3587867.66786664,2425812.89833255,107621,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1096,23,10,38,13,62,353,1500,1,1096
4,3574267.63066103,2422325.92941681,151821,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2172,54,33,92,21,137,341,1500,4,2172
5,3522021.46065271,2396756.96625854,210020,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2054,77,43,141,34,209,0,0,13,2054
6,3457805.27043825,2351332.60020152,260905,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1948,74,41,173,33,232,0,0,8,1948
7,3307534.45750149,2271127.21908284,393218,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1780,140,90,175,50,297,0,0,18,1780
8,3095168.04518118,2139217.37575754,154290,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1696,62,35,89,27,140,0,0,3,1696
9,2974007.97378136,2087180.06397679,80229,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1650,20,11,60,9,78,0,0,1,1650
10,2886598.7271057,2059222.61435172,39440,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1617,13,4,27,9,37,0,0,0,1617
11,2821087.37400881,2044136.17644369,41251,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1580,11,6,23,5,34,0,0,3,1580
12,2756590.65062775,2025612.12400385,129856,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1529,28,16,84,12,104,0,0,2,1529
