"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9129282,0.0474492,0.7649415,0.9712482,"     ",""
"S g12 c1 a17 t5",0.9308286,0.0419568,0.7895604,0.9797015,"     ",""
"S g12 c1 a21 t9",0.7990806,0.1056746,0.5226058,0.9352713,"     ",""
"S g13 c1 a25 t12",0.8769275,0.0508562,0.7388634,0.9472116,"     ",""
"S g17 c1 a25 t8",0.9601735,0.0218787,0.887074,0.9866653,"     ",""
"S g21 c1 a25 t4",0.9494546,0.024032,0.8756118,0.98044,"     ",""
"S g59 c1 a73 t12",0.7597875,0.1296731,0.4400255,0.9271754,"     ",""
"S g62 c1 a73 t8",0.9145456,0.0610283,0.6984431,0.980179,"     ",""
"S g63 c1 a73 t2",0.8929161,0.0639965,0.691907,0.9687113,"     ",""
"r g17 c1 a25 t8",0.604824,0.3255599,0.0958575,0.9567,"     ",""
"r g62 c1 a73 t8",0.4187059,0.3308888,0.047757,0.9118567,"     ",""
"R g12 c1 a13 t1",0.0480149,0.0131179,0.0279353,0.0813198,"     ",""
"R g12 c1 a17 t5",0.0560214,0.0145777,0.0334183,0.0924504,"     ",""
"R g12 c1 a21 t9",0.0220872,0.0081038,0.0107102,0.0449998,"     ",""
"R g13 c1 a25 t12",0.0229803,0.0060617,0.0136666,0.0383941,"     ",""
"R g17 c1 a25 t8",0.058205,0.0073641,0.0453419,0.0744327,"     ",""
"R g21 c1 a25 t4",0.0499029,0.008915,0.0350593,0.0705714,"     ",""
"R g59 c1 a73 t12",0.0340275,0.0151342,0.0140857,0.0799137,"     ",""
"R g62 c1 a73 t8",0.0847174,0.0305418,0.0410156,0.1668801,"     ",""
"R g63 c1 a73 t2",0.0729265,0.0275298,0.0342015,0.1487452,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
