"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3655776.71720031,2498489.68603697,323057,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3484570.74838506,2401502.64712599,106544,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,187,2,1,7,1,8,60,250,0,187
4,3436246.63627535,2386548.94127403,149581,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,351,14,9,13,5,25,64,250,1,351
5,3377151.43045169,2355193.63805451,206379,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,323,21,11,24,10,43,0,0,2,323
6,3275846.6075837,2296762.04930184,254852,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,304,15,7,36,8,51,0,0,4,304
7,3175954.57682501,2223447.59617853,384966,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,281,20,15,26,5,44,0,0,1,281
8,2947463.62422657,2084595.19111124,150352,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,267,10,4,5,6,14,0,0,1,267
9,2831288.0354026,2029913.35259899,78029,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,262,1,1,9,0,11,0,0,1,262
10,2749429.24443426,1999570.71355975,38301,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,255,3,2,1,1,4,0,0,0,255
11,2687547.58160514,1981807.73598252,39997,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,248,4,3,2,1,6,0,0,0,248
12,2626571.91048582,1960803.12266835,125705,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,238,9,5,12,4,20,0,0,0,238
