"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8806511,0.0461051,0.7574664,0.9457503,"     ",""
"S g12 c1 a16 t5",0.9709552,0.0204164,0.8899751,0.9928139,"     ",""
"S g12 c1 a20 t9",0.761399,0.0938439,0.5369091,0.8977824,"     ",""
"S g13 c1 a25 t12",0.792385,0.0699827,0.6237701,0.8978116,"     ",""
"S g17 c1 a25 t8",0.9755993,0.0169157,0.9085201,0.9938258,"     ",""
"S g21 c1 a25 t4",0.8982206,0.035177,0.8058762,0.9493953,"     ",""
"S g58 c1 a73 t12",0.5657025,0.2360199,0.1654022,0.8954112,"     ",""
"S g59 c1 a73 t8",0.9317199,0.0687293,0.6215039,0.9912585,"     ",""
"S g61 c1 a73 t4",0.750744,0.1716454,0.3328652,0.9478673,"     ",""
"r g17 c1 a25 t8",0.7956934,0.5490696,0.0051666,0.9996577,"     ",""
"r g59 c1 a73 t8",0.6104764,0.5588063,0.0154194,0.9936644,"     ",""
"R g12 c1 a12 t1",0.0369787,0.0110052,0.0205236,0.0657417,"     ",""
"R g12 c1 a16 t5",0.0545687,0.0141436,0.0326249,0.0899007,"     ",""
"R g12 c1 a20 t9",0.0225414,0.0086042,0.0106131,0.0472362,"     ",""
"R g13 c1 a25 t12",0.0274091,0.0082387,0.0151448,0.0491097,"     ",""
"R g17 c1 a25 t8",0.0658863,0.0081835,0.0515496,0.0838577,"     ",""
"R g21 c1 a25 t4",0.0448211,0.0088597,0.0303297,0.0657668,"     ",""
"R g58 c1 a73 t12",0.0313776,0.0207059,0.0084502,0.1096338,"     ",""
"R g59 c1 a73 t8",0.0749962,0.0421237,0.0240681,0.2104497,"     ",""
"R g61 c1 a73 t4",0.0511779,0.0302491,0.0156598,0.1546019,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
