"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8874028,0.022601,0.8349529,0.9246882,"     ",""
"S g12 c1 a16 t5",0.9395449,0.0144646,0.9041636,0.9624071,"     ",""
"S g12 c1 a20 t9",0.7226607,0.0518579,0.6107726,0.8122711,"     ",""
"S g14 c1 a25 t12",0.8060873,0.028259,0.7446807,0.8555891,"     ",""
"S g18 c1 a25 t8",0.9612305,0.0093364,0.9381698,0.9759112,"     ",""
"S g22 c1 a25 t4",0.9263254,0.012409,0.8979993,0.9472473,"     ",""
"S g62 c1 a73 t12",0.8403384,0.1006835,0.5473397,0.9581763,"     ",""
"S g66 c1 a73 t8",0.9691279,0.0234763,0.8708629,0.9932032,"     ",""
"S g70 c1 a73 t4",0.9408959,0.0428125,0.7787866,0.9862985,"     ",""
"r g18 c1 a25 t8",0.5473674,0.1297119,0.3023544,0.7713925,"     ",""
"r g66 c1 a73 t8",0.1485607,0.1439895,0.0183954,0.6189793,"     ",""
"R g12 c1 a12 t1",0.0347689,0.0043588,0.027167,0.0444008,"     ",""
"R g12 c1 a16 t5",0.0551295,0.0061232,0.0442872,0.068436,"     ",""
"R g12 c1 a20 t9",0.0209299,0.0034241,0.0151733,0.0288067,"     ",""
"R g14 c1 a25 t12",0.0259455,0.0032033,0.0203544,0.0330208,"     ",""
"R g18 c1 a25 t8",0.0677734,0.0034592,0.0612999,0.074876,"     ",""
"R g22 c1 a25 t4",0.0429554,0.0034696,0.0366464,0.0502939,"     ",""
"R g62 c1 a73 t12",0.0157702,0.0043341,0.0091842,0.0269504,"     ",""
"R g66 c1 a73 t8",0.0418996,0.0102931,0.0257752,0.0674129,"     ",""
"R g70 c1 a73 t4",0.0262892,0.006786,0.0158042,0.0434232,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
