"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9484231,0.0294855,0.8494508,0.9835874,"     ",""
"S g12 c1 a16 t5",0.9240148,0.0342453,0.8237855,0.9693553,"     ",""
"S g12 c1 a20 t9",0.7424111,0.1113988,0.4792129,0.900274,"     ",""
"S g13 c1 a25 t12",0.777935,0.0623059,0.633385,0.8765956,"     ",""
"S g17 c1 a25 t8",0.9366315,0.0276613,0.8556807,0.9735779,"     ",""
"S g21 c1 a25 t4",0.9571749,0.0219906,0.8864899,0.9846073,"     ",""
"S g60 c1 a73 t11",0.5120964,0.1952024,0.1849916,0.8291589,"     ",""
"S g61 c1 a73 t6",0.8157849,0.1085149,0.5181817,0.948011,"     ",""
"S g62 c1 a73 t4",0.8700708,0.0855397,0.6031271,0.9672216,"     ",""
"r g17 c1 a25 t8",0.3124833,0.1347631,0.1173257,0.6084812,"     ",""
"r g61 c1 a73 t6",1.262504e-08,3.264471e-05,-6.3971e-05,6.399626e-05,"     ",""
"R g12 c1 a12 t1",0.0197399,0.0068517,0.0099598,0.0387478,"     ",""
"R g12 c1 a16 t5",0.0505673,0.0143342,0.0288114,0.087275,"     ",""
"R g12 c1 a20 t9",0.025933,0.0101864,0.0119342,0.0554311,"     ",""
"R g13 c1 a25 t12",0.0369728,0.0104561,0.0211347,0.0639051,"     ",""
"R g17 c1 a25 t8",0.0713262,0.0091227,0.0553867,0.0914088,"     ",""
"R g21 c1 a25 t4",0.0282197,0.0066642,0.0177161,0.0446678,"     ",""
"R g60 c1 a73 t11",0.0498404,0.0287912,0.0156822,0.1472688,"     ",""
"R g61 c1 a73 t6",0.0949707,0.0447909,0.036411,0.2256562,"     ",""
"R g62 c1 a73 t4",0.0381618,0.0198939,0.0135289,0.1029639,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
