"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3641387.71237114,2495065.90698854,322614,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3443745.17166482,2391347.77829658,106094,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,197,2,0,4,2,6,48,250,0,197
4,3389997.75570553,2373855.08395827,148786,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,369,10,5,10,5,17,64,250,0,369
5,3355841.19316895,2347065.59657316,205667,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,349,15,6,22,9,38,0,0,1,349
6,3292742.16497183,2297188.87836344,254901,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,327,17,7,28,10,43,0,0,0,327
7,3180710.01272375,2221662.69307131,384656,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,302,23,16,34,7,53,0,0,3,302
8,2956320.16932418,2084107.88751616,150317,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,292,8,3,15,5,23,0,0,0,292
9,2839654.87169317,2029683.59535326,78020,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,281,6,2,10,4,15,0,0,1,281
10,2756692.94248059,1999406.38441879,38297,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,279,0,0,7,0,5,0,0,0,279
11,2694559.14985618,1981859.75604992,39997,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,275,2,1,6,1,8,0,0,0,275
12,2633359.07511457,1961069.29855637,125722,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,265,6,4,15,2,19,0,0,0,265
