"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634318.64069895,2493383.86297157,322397,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3476315.36247417,2398881.1739505,106428,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,533,11,4,13,7,24,196,750,0,533
4,3503058.23326159,2401555.27690649,150520,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1084,15,9,59,6,68,169,750,2,1084
5,3459335.82931505,2375951.24695437,208198,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1034,32,16,79,16,106,0,0,4,1034
6,3353913.7442932,2319023.49575161,257323,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,977,48,22,76,26,120,0,0,2,977
7,3226997.39841657,2241520.43567654,388094,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,915,58,40,95,18,147,0,0,7,915
8,2998811.60013594,2103983.01687679,151751,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,872,29,14,35,15,61,0,0,5,872
9,2879250.96001566,2049816.35345672,78793,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,841,16,9,23,7,38,0,0,1,841
10,2794685.29866198,2020059.56715581,38693,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,825,7,4,13,3,20,0,0,1,825
11,2731666.44245678,2003178.23731863,40426,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,802,11,4,16,7,27,0,0,0,802
12,2669543.84963607,1982981.95391264,127125,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,768,24,14,53,10,78,0,0,5,768
