"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.9319366,0.0241751,0.8664374,0.9665548,"     ",""
"S g12 c1 a18 t5",0.9534572,0.0162109,0.9091855,0.9766998,"     ",""
"S g12 c1 a22 t9",0.7757387,0.058287,0.6420602,0.86963,"     ",""
"S g12 c1 a25 t12",0.825468,0.0273997,0.7651427,0.8728727,"     ",""
"S g16 c1 a25 t8",0.9655291,0.0112027,0.9354048,0.981877,"     ",""
"S g20 c1 a25 t4",0.9492935,0.0139478,0.913862,0.9706193,"     ",""
"S g60 c1 a73 t12",0.7046549,0.1087669,0.4613816,0.8692006,"     ",""
"S g64 c1 a73 t8",0.933905,0.0340173,0.8275171,0.9765334,"     ",""
"S g68 c1 a73 t4",0.9042517,0.0499583,0.7529548,0.9669567,"     ",""
"r g16 c1 a25 t8",0.4953807,0.1619404,0.2161578,0.7775151,"     ",""
"r g64 c1 a73 t8",0.2596526,0.1670335,0.0600392,0.6582017,"     ",""
"R g12 c1 a14 t1",0.0355275,0.006542,0.0247111,0.0508316,"     ",""
"R g12 c1 a18 t5",0.0535441,0.0087426,0.0387781,0.0735029,"     ",""
"R g12 c1 a22 t9",0.0298964,0.0061953,0.0198726,0.0447456,"     ",""
"R g12 c1 a25 t12",0.0331652,0.0044871,0.0254119,0.0431794,"     ",""
"R g16 c1 a25 t8",0.0592406,0.0041111,0.051678,0.0678308,"     ",""
"R g20 c1 a25 t4",0.0393869,0.0044897,0.0314709,0.0491931,"     ",""
"R g60 c1 a73 t12",0.0214074,0.0073364,0.010892,0.0416472,"     ",""
"R g64 c1 a73 t8",0.0386076,0.0122179,0.0206311,0.0711104,"     ",""
"R g68 c1 a73 t4",0.0254815,0.0085603,0.0131298,0.0488775,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
