"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8047189,0.1946121,0.2667381,0.9790274,"     ",""
"S g12 c1 a18 t5",0.9737283,0.0362607,0.6972891,0.998326,"     ",""
"S g12 c1 a22 t9",0.8010659,0.2311983,0.1899098,0.9857484,"     ",""
"S g12 c1 a25 t12",0.8378532,0.0912024,0.5809203,0.9506463,"     ",""
"S g16 c1 a25 t8",0.9794073,0.017281,0.8986789,0.9960943,"     ",""
"S g19 c1 a25 t4",0.8409649,0.0571431,0.6959307,0.9243417,"     ",""
"S g58 c1 a73 t12",0.8053593,0.1483521,0.3929826,0.9635632,"     ",""
"S g61 c1 a73 t7",0.9744144,0.0156648,0.9174569,0.9923951,"     ",""
"S g63 c1 a73 t4",0.8089523,0.1282143,0.4544242,0.9556061,"     ",""
"r g16 c1 a25 t8",0.4683053,0.3942817,0.0380307,0.9515099,"     ",""
"r g61 c1 a73 t7",0.9999988,0.0019314,4.463642e-303,1,"     ",""
"R g12 c1 a14 t1",0.0182133,0.0115892,0.0051812,0.0619818,"     ",""
"R g12 c1 a18 t5",0.0194148,0.0122773,0.0055627,0.0654892,"     ",""
"R g12 c1 a22 t9",0.0096424,0.0072799,0.0021804,0.0415781,"     ",""
"R g12 c1 a25 t12",0.0204622,0.00769,0.009752,0.0424309,"     ",""
"R g16 c1 a25 t8",0.0407491,0.0072996,0.0286165,0.0577201,"     ",""
"R g19 c1 a25 t4",0.0382789,0.0089814,0.0240798,0.0603332,"     ",""
"R g58 c1 a73 t12",0.016996,0.0095517,0.0056066,0.0503508,"     ",""
"R g61 c1 a73 t7",0.0339655,0.0160656,0.0132879,0.0840782,"     ",""
"R g63 c1 a73 t4",0.0318929,0.0165495,0.0113904,0.0860857,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
