"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3644191.23098606,2495732.98774983,322700,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3441349.35575874,2390863.54187988,106073,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1084,25,8,39,17,62,364,1500,2,1084
4,3529650.14692016,2407093.44921429,150868,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2162,43,17,95,26,136,339,1500,2,2162
5,3620107.82509285,2414265.64263078,211552,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2055,80,39,145,41,216,0,0,7,2055
6,3550279.20505181,2370752.72827153,263060,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,8e-04,3000,1942,86,40,157,46,229,0,0,10,1942
7,3392277.57181781,2291669.00087109,396774,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1789,128,91,173,37,287,0,0,12,1789
8,3166389.31995761,2159147.26931819,155725,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1711,52,30,77,22,126,0,0,2,1711
9,3039265.32396719,2107785.83219898,81019,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1644,43,28,48,15,87,0,0,2,1644
10,2949998.57233435,2081256.33488622,39859,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,8e-04,3000,1610,14,7,26,7,39,0,0,0,1610
11,2882767.95327741,2067552.78583668,41721,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,8e-04,3000,1574,14,7,24,7,36,0,0,1,1574
12,2816585.3477024,2050324.19658905,131439,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1507,48,30,95,18,135,0,0,6,1507
