"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8600134,0.040835,0.7596192,0.9227428,"     ",""
"S g12 c1 a17 t5",0.9166148,0.0291512,0.838847,0.9587017,"     ",""
"S g12 c1 a21 t9",0.6921456,0.0851639,0.5066986,0.831114,"     ",""
"S g13 c1 a25 t12",0.8179618,0.0384761,0.7302973,0.8817457,"     ",""
"S g17 c1 a25 t8",0.9564636,0.015181,0.9149081,0.9782085,"     ",""
"S g21 c1 a25 t4",0.924689,0.0191247,0.8775644,0.9546137,"     ",""
"S g61 c1 a73 t12",0.8836574,0.0972115,0.5434421,0.9797839,"     ",""
"S g64 c1 a73 t8",0.9737778,0.026081,0.833777,0.9963759,"     ",""
"S g68 c1 a73 t4",0.9540325,0.042717,0.7546561,0.9929098,"     ",""
"r g17 c1 a25 t8",0.3350839,0.1201174,0.1490648,0.5917962,"     ",""
"r g64 c1 a73 t8",0.5819481,0.66162,0.0066961,0.9965332,"     ",""
"R g12 c1 a13 t1",0.0339424,0.0079159,0.0214212,0.0533832,"     ",""
"R g12 c1 a17 t5",0.0621921,0.0129147,0.041197,0.0928506,"     ",""
"R g12 c1 a21 t9",0.0249919,0.0069678,0.0144237,0.0429658,"     ",""
"R g13 c1 a25 t12",0.0299104,0.0055347,0.0207743,0.0428885,"     ",""
"R g17 c1 a25 t8",0.0738771,0.0061249,0.0627341,0.086816,"     ",""
"R g21 c1 a25 t4",0.0405492,0.005759,0.0306504,0.0534686,"     ",""
"R g61 c1 a73 t12",0.0203954,0.0079445,0.0094597,0.0434186,"     ",""
"R g64 c1 a73 t8",0.0511123,0.0179627,0.0254024,0.1001691,"     ",""
"R g68 c1 a73 t4",0.0277465,0.0105497,0.0130866,0.0578662,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
