"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3656782.52688488,2498729.01253423,323088,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3494833.17570755,2403975.33036211,106654,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,368,8,6,8,2,15,116,500,2,368
4,3485087.86357015,2398517.69743107,150330,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,714,25,12,31,13,54,118,500,1,714
5,3506327.6858324,2387772.99520623,209232,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,682,20,11,41,9,60,0,0,3,682
6,3502827.04773531,2356517.25779577,261480,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,647,26,18,65,8,88,0,0,2,647
7,3470360.75037803,2305967.24079242,399249,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,599,42,24,52,18,87,0,0,4,599
8,3235365.31980825,2173874.47362417,156787,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,576,17,12,32,5,46,0,0,1,576
9,3106625.79174533,2124315.6930998,81653,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,565,6,2,21,4,26,0,0,0,565
10,3015003.34309105,2099286.40842815,40203,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,548,4,4,13,0,16,0,0,0,548
11,2945842.88380889,2087055.65376284,42112,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,543,2,2,12,0,13,0,0,0,543
12,2877850.38509075,2071223.62732142,132777,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,530,8,4,31,4,39,0,0,0,530
