"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3652834.07625906,2497789.50193659,322966,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3505343.0827844,2406355.17791551,106759,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,754,12,6,32,6,40,222,1000,1,754
4,3469434.77955085,2395001.33576813,150110,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1440,37,17,71,20,103,251,1000,4,1440
5,3408145.42219708,2364128.72539232,207163,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1364,53,28,95,25,138,0,0,5,1364
6,3312052.03843363,2307830.33974815,256080,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1276,56,28,132,28,182,0,0,6,1276
7,3166482.41325522,2224652.27020273,385174,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1169,96,62,144,34,235,0,0,9,1169
8,2949217.09169765,2087991.40376129,150599,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1102,42,18,73,24,108,0,0,3,1102
9,2834616.35723549,2033626.78953258,78173,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1073,13,11,33,2,43,0,0,0,1073
10,2751512.02141672,2003002.61591251,38366,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1051,7,5,16,2,22,0,0,0,1051
11,2689662.67333841,1985236.41947649,40064,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1031,7,4,14,3,19,0,0,0,1031
12,2628664.83197099,1964212.59174904,125924,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1003,20,12,49,8,69,0,0,3,1003
