"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8672564,0.0762893,0.6406224,0.959912,"     ",""
"S g12 c1 a16 t5",0.9260495,0.0486315,0.7568824,0.9805335,"     ",""
"S g12 c1 a20 t9",0.4462237,0.1444679,0.203944,0.7170638,"     ",""
"S g13 c1 a25 t12",0.7550355,0.063757,0.6106428,0.8583056,"     ",""
"S g17 c1 a25 t8",0.9795503,0.0155933,0.9124068,0.9954807,"     ",""
"S g21 c1 a25 t4",0.9615248,0.0217728,0.8874522,0.9875319,"     ",""
"S g60 c1 a73 t9",0.8730945,0.2697932,0.0549978,0.9987719,"     ",""
"S g61 c1 a73 t7",0.9907338,0.0227597,0.4533558,0.9999275,"     ",""
"S g64 c1 a73 t3",0.9823889,0.0418592,0.3272382,0.9998437,"     ",""
"r g17 c1 a25 t8",0.8417837,0.6399638,0.0004320815,0.9999847,"     ",""
"r g61 c1 a73 t7",0.8775676,2.2482466,1.10561e-17,1,"     ",""
"R g12 c1 a12 t1",0.0397709,0.0138041,0.0199864,0.0775894,"     ",""
"R g12 c1 a16 t5",0.0563013,0.0180557,0.0297374,0.1040494,"     ",""
"R g12 c1 a20 t9",0.026472,0.0114426,0.0112609,0.0609633,"     ",""
"R g13 c1 a25 t12",0.024834,0.0073988,0.0137998,0.0442948,"     ",""
"R g17 c1 a25 t8",0.0529179,0.0064285,0.0416445,0.0670297,"     ",""
"R g21 c1 a25 t4",0.0373416,0.0075034,0.0251186,0.0551759,"     ",""
"R g60 c1 a73 t9",0.018437,0.0099551,0.0063497,0.0523218,"     ",""
"R g61 c1 a73 t7",0.0395803,0.0171326,0.0167511,0.090654,"     ",""
"R g64 c1 a73 t3",0.0278146,0.0131574,0.0109039,0.0691191,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
