"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634193.68345843,2493354.13013131,322393,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3477428.14204049,2399142.11142713,106439,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,933,16,7,28,9,43,285,1250,0,933
4,3427611.66499053,2383633.9128212,149397,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1800,54,30,77,24,123,292,1250,3,1800
5,3368043.60050393,2351929.62827793,206093,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1714,62,35,107,27,157,0,0,5,1714
6,3325894.44348906,2307337.12272113,256026,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1622,73,38,151,35,216,0,0,15,1622
7,3225044.65636465,2235390.72386398,387031,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1479,108,62,177,46,279,0,0,17,1479
8,2998712.20888877,2098546.32714755,151359,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1405,54,26,76,28,129,0,0,5,1405
9,2881930.11985838,2045240.16119483,78619,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1367,20,8,36,12,53,0,0,2,1367
10,2797512.4354999,2015756.97398335,38611,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1338,13,7,16,6,29,0,0,0,1338
11,2734293.16146989,1999040.54987024,40341,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1312,10,7,28,3,38,0,0,0,1312
12,2672027.21471394,1979020.00905348,126872,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1257,35,19,70,16,96,0,0,1,1257
