"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3635827.96153063,2493742.99698411,322443,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3439835.31939174,2390247.16085458,106045,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,739,6,2,22,4,27,238,1000,0,739
4,3460569.22620901,2390361.47479356,149820,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1462,38,22,70,16,105,215,1000,2,1462
5,3462006.28809602,2374229.64477737,208046,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1408,37,17,94,20,123,0,0,2,1408
6,3511764.42524394,2354400.27949863,261245,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1330,60,33,107,27,165,0,0,10,1330
7,3377033.35044794,2279978.78568102,394750,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1222,88,61,129,27,206,0,0,14,1222
8,3138966.27858322,2144537.38779648,154673,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1168,36,24,67,12,97,0,0,0,1168
9,3014501.11948895,2093265.20045612,80461,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1137,20,16,30,4,48,0,0,1,1137
10,2925633.10704506,2066324.32030959,39575,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1115,7,3,22,4,28,0,0,0,1115
11,2858931.27943194,2052224.41247926,41412,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1091,10,8,22,2,31,0,0,0,1091
12,2793324.63697899,2034654.19406735,130437,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1049,26,11,52,15,76,0,0,2,1049
