"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3637182.41836742,2494065.28202014,322485,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3436259.78627871,2389437.87603181,106010,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,380,1,0,12,1,13,113,500,1,380
4,3444231.90819297,2386403.63969945,149571,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,710,19,14,43,5,59,138,500,2,710
5,3397296.99090144,2358260.20096139,206647,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,667,34,18,44,16,70,0,0,1,667
6,3267449.64696018,2293725.42311599,254516,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,621,35,19,46,16,74,0,0,4,621
7,3125375.61496693,2210166.35762946,382666,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,570,43,27,51,16,88,0,0,3,570
8,2906855.65890307,2072226.85163318,149461,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,542,16,8,40,8,57,0,0,2,542
9,2790773.63911095,2016418.82745151,77512,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,522,12,8,13,4,26,0,0,3,522
10,2709061.23080908,1984980.04087501,38022,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,510,5,2,10,3,15,0,0,0,510
11,2648345.74147542,1966381.53492432,39686,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,501,4,1,5,3,9,0,0,0,501
12,2588449.30776199,1944587.27964326,124667,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,489,11,7,26,4,36,0,0,0,489
