"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8479811,0.04079,0.7500091,0.9120596,"     ",""
"S g12 c1 a16 t5",0.9573059,0.017627,0.9059156,0.9812083,"     ",""
"S g12 c1 a20 t9",0.5890968,0.0815449,0.4255464,0.735072,"     ",""
"S g13 c1 a25 t12",0.6849708,0.0391115,0.6038321,0.7562011,"     ",""
"S g17 c1 a25 t8",0.9714336,0.0112752,0.9387839,0.9869123,"     ",""
"S g21 c1 a25 t4",0.8942901,0.0193056,0.8500596,0.9265998,"     ",""
"S g61 c1 a73 t12",0.8763504,0.0744691,0.6482448,0.96461,"     ",""
"S g65 c1 a73 t8",0.9910592,0.0070124,0.9591844,0.998091,"     ",""
"S g69 c1 a73 t3",0.9650052,0.0243044,0.870605,0.9912295,"     ",""
"r g17 c1 a25 t8",0.887826,0.3462187,0.0086198,0.9998612,"     ",""
"r g65 c1 a73 t8",0.8360106,0.8510629,2.649981e-05,0.999999,"     ",""
"R g12 c1 a12 t1",0.0395227,0.0073086,0.0274404,0.0566154,"     ",""
"R g12 c1 a16 t5",0.0634358,0.0104894,0.045728,0.0873728,"     ",""
"R g12 c1 a20 t9",0.0348695,0.0082664,0.0218366,0.0552417,"     ",""
"R g13 c1 a25 t12",0.0363748,0.0062452,0.0259311,0.0508054,"     ",""
"R g17 c1 a25 t8",0.0660898,0.0047279,0.0574052,0.0759824,"     ",""
"R g21 c1 a25 t4",0.0412203,0.0048831,0.0326442,0.0519286,"     ",""
"R g61 c1 a73 t12",0.0184236,0.0055085,0.0102259,0.0329741,"     ",""
"R g65 c1 a73 t8",0.0339914,0.0091316,0.0199938,0.0572166,"     ",""
"R g69 c1 a73 t3",0.0209298,0.0061057,0.0117808,0.0369183,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
