"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8652537,0.0248278,0.8088024,0.9069551,"     ",""
"S g12 c1 a16 t5",0.916325,0.0175955,0.8747514,0.9449673,"     ",""
"S g12 c1 a20 t9",0.6026651,0.0541272,0.4933869,0.7025809,"     ",""
"S g13 c1 a25 t12",0.7687107,0.026235,0.7133748,0.8161172,"     ",""
"S g17 c1 a25 t8",0.9599939,0.0086193,0.939233,0.9738592,"     ",""
"S g21 c1 a25 t4",0.9336459,0.0106078,0.9095774,0.9516485,"     ",""
"S g61 c1 a73 t12",0.7014408,0.0722936,0.5442749,0.8221192,"     ",""
"S g65 c1 a73 t8",0.9443291,0.0205578,0.8874116,0.9733373,"     ",""
"S g69 c1 a73 t4",0.9086461,0.0312464,0.8262704,0.9541309,"     ",""
"r g17 c1 a25 t8",0.5445185,0.1163273,0.3228408,0.7498554,"     ",""
"r g65 c1 a73 t8",0.1564127,0.0907681,0.0459366,0.4165716,"     ",""
"R g12 c1 a12 t1",0.0358741,0.0049052,0.0274067,0.0468316,"     ",""
"R g12 c1 a16 t5",0.0484965,0.0062351,0.0376375,0.0622857,"     ",""
"R g12 c1 a20 t9",0.0223114,0.0038787,0.0158501,0.0313229,"     ",""
"R g13 c1 a25 t12",0.0295771,0.0035501,0.0233586,0.0373878,"     ",""
"R g17 c1 a25 t8",0.0637335,0.0032028,0.0577368,0.0703066,"     ",""
"R g21 c1 a25 t4",0.0473426,0.0036082,0.0407518,0.0549383,"     ",""
"R g61 c1 a73 t12",0.0201204,0.0047761,0.0126108,0.0319571,"     ",""
"R g65 c1 a73 t8",0.0438494,0.0092043,0.0289603,0.0658739,"     ",""
"R g69 c1 a73 t4",0.0323953,0.0071574,0.020952,0.049771,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
