"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8394027,0.0389934,0.7477878,0.9020959,"     ",""
"S g12 c1 a16 t5",0.9495058,0.0191987,0.8955968,0.9763148,"     ",""
"S g12 c1 a20 t9",0.7498125,0.0657668,0.6012014,0.8562826,"     ",""
"S g13 c1 a25 t12",0.8123525,0.0321221,0.7412254,0.8674262,"     ",""
"S g17 c1 a25 t8",0.9644918,0.0131709,0.9274428,0.9829703,"     ",""
"S g21 c1 a25 t4",0.8830409,0.0229648,0.8300145,0.9210983,"     ",""
"S g61 c1 a73 t12",0.7418867,0.0874821,0.5400084,0.8755795,"     ",""
"S g65 c1 a73 t8",0.9474629,0.0281405,0.8562169,0.9820194,"     ",""
"S g69 c1 a73 t4",0.8336855,0.066409,0.6622247,0.9276224,"     ",""
"r g17 c1 a25 t8",0.3829752,0.1394803,0.1633052,0.66373,"     ",""
"r g65 c1 a73 t8",0.1707153,0.1227297,0.0362739,0.5296092,"     ",""
"R g12 c1 a12 t1",0.0173554,0.0037217,0.0113843,0.0263747,"     ",""
"R g12 c1 a16 t5",0.029051,0.0056645,0.0197855,0.0424677,"     ",""
"R g12 c1 a20 t9",0.0148429,0.0036489,0.009154,0.0239818,"     ",""
"R g13 c1 a25 t12",0.01955,0.0030668,0.014363,0.0265598,"     ",""
"R g17 c1 a25 t8",0.0380897,0.0030628,0.0325206,0.0445686,"     ",""
"R g21 c1 a25 t4",0.0228408,0.0029101,0.0177815,0.0292967,"     ",""
"R g61 c1 a73 t12",0.0123479,0.0044883,0.0060406,0.0250746,"     ",""
"R g65 c1 a73 t8",0.0242264,0.0082196,0.0124035,0.0467847,"     ",""
"R g69 c1 a73 t4",0.0144442,0.0051644,0.0071465,0.0289766,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
