"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8756788,0.0234205,0.8220752,0.9148068,"     ",""
"S g12 c1 a16 t5",0.9405345,0.0143228,0.9054344,0.9631368,"     ",""
"S g12 c1 a20 t9",0.710144,0.0505604,0.6022019,0.7985923,"     ",""
"S g14 c1 a25 t12",0.7780685,0.0269334,0.7208607,0.8263758,"     ",""
"S g18 c1 a25 t8",0.9576865,0.0094131,0.9348763,0.9727401,"     ",""
"S g22 c1 a25 t4",0.9097423,0.0132545,0.8801769,0.9325716,"     ",""
"S g62 c1 a73 t12",0.7391015,0.1425693,0.3994341,0.9234683,"     ",""
"S g66 c1 a73 t8",0.9481556,0.0379942,0.8008069,0.9881229,"     ",""
"S g70 c1 a73 t4",0.8906455,0.0737757,0.6485539,0.9729334,"     ",""
"r g18 c1 a25 t8",0.5771746,0.1276617,0.3286917,0.7919104,"     ",""
"r g66 c1 a73 t8",0.2189074,0.1672785,0.0395614,0.6559835,"     ",""
"R g12 c1 a12 t1",0.0359756,0.0048582,0.0275763,0.0468099,"     ",""
"R g12 c1 a16 t5",0.0519516,0.0063299,0.0408559,0.0658537,"     ",""
"R g12 c1 a20 t9",0.020144,0.0035949,0.0141824,0.0285391,"     ",""
"R g14 c1 a25 t12",0.026103,0.0034497,0.0201297,0.0337877,"     ",""
"R g18 c1 a25 t8",0.0666795,0.0037068,0.0597715,0.0743229,"     ",""
"R g22 c1 a25 t4",0.046396,0.0040235,0.0391178,0.054951,"     ",""
"R g62 c1 a73 t12",0.0117368,0.0043906,0.0056236,0.0243327,"     ",""
"R g66 c1 a73 t8",0.030685,0.0106358,0.0154636,0.0599767,"     ",""
"R g70 c1 a73 t4",0.0211032,0.0075195,0.0104521,0.0421461,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
