"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8654011,0.0699496,0.6646035,0.9542577,"     ",""
"S g12 c1 a18 t5",0.7881669,0.072556,0.6135242,0.8971242,"     ",""
"S g12 c1 a22 t9",0.5286195,0.1953896,0.1943034,0.8390927,"     ",""
"S g12 c1 a25 t12",0.8213104,0.0644633,0.6602329,0.9157665,"     ",""
"S g16 c1 a25 t8",0.9384603,0.0356733,0.8196357,0.9808334,"     ",""
"S g20 c1 a25 t4",0.9634395,0.0268572,0.8553376,0.9915574,"     ",""
"S g59 c1 a73 t12",0.9770907,0.0268909,0.8019371,0.9977791,"     ",""
"S g61 c1 a73 t8",0.9929828,0.0070606,0.9510285,0.9990311,"     ",""
"S g65 c1 a73 t1",0.9959271,0.0049749,0.9567048,0.9996306,"     ",""
"r g16 c1 a25 t8",0.1649943,0.0942709,0.049141,0.4303597,"     ",""
"r g61 c1 a73 t8",0.9999994,0.0074069,9.546336e-303,1,"     ",""
"R g12 c1 a14 t1",0.0121272,0.0064697,0.0042416,0.03417,"     ",""
"R g12 c1 a18 t5",0.0335047,0.0161137,0.012903,0.0841946,"     ",""
"R g12 c1 a22 t9",0.0170947,0.0098079,0.0055091,0.0517765,"     ",""
"R g12 c1 a25 t12",0.0240769,0.0077601,0.0127495,0.0450094,"     ",""
"R g16 c1 a25 t8",0.0468698,0.0078051,0.0337376,0.064771,"     ",""
"R g20 c1 a25 t4",0.0171157,0.005289,0.0093155,0.0312413,"     ",""
"R g59 c1 a73 t12",0.0120393,0.0059359,0.0045611,0.0313915,"     ",""
"R g61 c1 a73 t8",0.0237134,0.0107874,0.009651,0.0570846,"     ",""
"R g65 c1 a73 t1",0.008528,0.004691,0.0028911,0.0248817,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
