"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648118.95919654,2496667.56757065,322821,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3469252.49344353,2397623.21203072,106372,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1096,16,9,44,7,57,367,1500,1,1096
4,3449441.83218177,2388987.8705547,149733,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2155,51,34,95,17,141,349,1500,6,2155
5,3598382.39931134,2407565.41040957,210965,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2054,60,31,155,29,207,0,0,6,2054
6,3573368.96389157,2374106.55619555,263431,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,8e-04,3000,1939,93,53,168,40,252,0,0,10,1939
7,3448174.44649028,2303627.62265573,398844,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1791,125,85,181,40,292,0,0,16,1791
8,3225978.7170573,2173763.54417046,156778,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1716,55,27,102,28,151,0,0,3,1716
9,3097836.03145154,2123982.36296542,81641,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1680,13,7,53,6,65,0,0,0,1680
10,3006926.75974149,2098800.4523695,40195,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,8e-04,3000,1638,15,8,29,7,44,0,0,0,1638
11,2938008.99775261,2086348.36737913,42098,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,8e-04,3000,1601,16,6,27,10,41,0,0,1,1601
12,2870272.72364269,2070312.13770246,132721,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1537,44,21,75,23,117,0,0,4,1537
