"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8551101,0.0861946,0.6014934,0.958466,"     ",""
"S g12 c1 a17 t5",0.9246929,0.0489713,0.7557509,0.9798906,"     ",""
"S g12 c1 a21 t9",0.8984455,0.0890764,0.5662514,0.983594,"     ",""
"S g13 c1 a25 t11",0.8446079,0.0981665,0.5564868,0.959259,"     ",""
"S g17 c1 a25 t8",0.8829573,0.0520428,0.737633,0.9529241,"     ",""
"S g21 c1 a25 t4",0.7838265,0.0785828,0.5936588,0.8999889,"     ",""
"S g61 c1 a73 t11",0.6056966,0.2077631,0.2182664,0.8941939,"     ",""
"S g64 c1 a73 t8",0.6807185,0.1920307,0.2739497,0.9233548,"     ",""
"S g67 c1 a73 t4",0.5061107,0.2017598,0.1739929,0.8329217,"     ",""
"r g17 c1 a25 t8",0.1511141,0.0700092,0.0575636,0.3415931,"     ",""
"r g64 c1 a73 t8",0.1115718,0.1127399,0.0133338,0.5385372,"     ",""
"R g12 c1 a13 t1",0.0217598,0.0095253,0.0091686,0.0507567,"     ",""
"R g12 c1 a17 t5",0.0284158,0.0117059,0.0125796,0.0629176,"     ",""
"R g12 c1 a21 t9",0.0123161,0.0073411,0.0038062,0.0391052,"     ",""
"R g13 c1 a25 t11",0.0207272,0.0095757,0.0083259,0.0506564,"     ",""
"R g17 c1 a25 t8",0.0472955,0.011066,0.0297637,0.0743626,"     ",""
"R g21 c1 a25 t4",0.0363828,0.0098748,0.0212763,0.0615408,"     ",""
"R g61 c1 a73 t11",0.0594745,0.0560427,0.0087964,0.3106249,"     ",""
"R g64 c1 a73 t8",0.129159,0.1105899,0.0211336,0.5046752,"     ",""
"R g67 c1 a73 t4",0.1013674,0.0866696,0.0171752,0.421339,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
