"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8782754,0.0584478,0.7119027,0.9546855,"     ",""
"S g12 c1 a17 t5",0.9859247,0.0103778,0.9417728,0.9967144,"     ",""
"S g12 c1 a21 t9",0.7702233,0.0965963,0.5348918,0.9071524,"     ",""
"S g13 c1 a25 t12",0.7893174,0.03846,0.7042286,0.8549686,"     ",""
"S g17 c1 a25 t8",0.9873879,0.0074512,0.9603672,0.9960621,"     ",""
"S g21 c1 a25 t4",0.8896766,0.0268279,0.8251615,0.9323378,"     ",""
"S g61 c1 a73 t12",0.6938202,0.147491,0.367543,0.8983343,"     ",""
"S g65 c1 a73 t8",0.9793187,0.0099645,0.9475159,0.992013,"     ",""
"S g69 c1 a73 t4",0.8298645,0.1043732,0.533886,0.9540684,"     ",""
"r g17 c1 a25 t8",0.7830529,0.4639444,0.0168038,0.9986898,"     ",""
"r g65 c1 a73 t8",0.9999994,2.662252e-05,3.403976e-31,1,"     ",""
"R g12 c1 a13 t1",0.0172447,0.0040727,0.0108372,0.0273359,"     ",""
"R g12 c1 a17 t5",0.0263461,0.0057687,0.0171154,0.0403505,"     ",""
"R g12 c1 a21 t9",0.0116529,0.0032528,0.0067325,0.0200966,"     ",""
"R g13 c1 a25 t12",0.017772,0.0031124,0.0125966,0.0250201,"     ",""
"R g17 c1 a25 t8",0.0398695,0.0032396,0.0339827,0.0467267,"     ",""
"R g21 c1 a25 t4",0.0262222,0.0035031,0.0201642,0.0340369,"     ",""
"R g61 c1 a73 t12",0.0088309,0.0041127,0.0035348,0.021888,"     ",""
"R g65 c1 a73 t8",0.020038,0.0088332,0.0083961,0.0470564,"     ",""
"R g69 c1 a73 t4",0.0130864,0.0060659,0.0052536,0.0322192,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
