"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3637934.82086341,2494244.31176767,322508,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3443851.01765911,2391267.21612758,106090,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,548,11,7,22,4,33,179,750,3,548
4,3429103.65234561,2383061.07768342,149362,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1087,24,13,52,11,75,170,750,2,1087
5,3377476.23264819,2353325.01329946,206215,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1035,27,14,79,13,103,0,0,3,1035
6,3284810.57613379,2297035.79367729,254883,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,967,51,29,84,22,133,0,0,8,967
7,3138990.09918507,2213152.50443529,383185,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,900,56,39,82,17,133,0,0,3,900
8,2912320.71833723,2073703.50130296,149568,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,857,25,17,44,8,67,0,0,3,857
9,2794915.77915743,2017742.93373787,77563,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,835,16,10,30,6,43,0,0,0,835
10,2713110.40926715,1986398.9711367,38049,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,814,4,1,12,3,14,0,0,0,814
11,2652242.87795366,1967876.4849044,39715,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,800,4,1,13,3,15,0,0,0,800
12,2592246.71474886,1946165.28288868,124767,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,773,17,11,41,6,55,0,0,2,773
