"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.7696999,0.1088259,0.5008302,0.9175802,"     ",""
"S g12 c1 a17 t5",0.9500042,0.0498903,0.7080085,0.9933292,"     ",""
"S g12 c1 a21 t9",0.5991363,0.1853462,0.2477388,0.8715176,"     ",""
"S g13 c1 a25 t12",0.8178468,0.0670943,0.6500108,0.9156429,"     ",""
"S g17 c1 a25 t8",0.9827829,0.0199284,0.8501886,0.9982613,"     ",""
"S g21 c1 a25 t4",0.9094203,0.0457014,0.7719186,0.9675158,"     ",""
"S g61 c1 a73 t12",0.2687068,0.2524801,0.0287617,0.8201167,"     ",""
"S g65 c1 a73 t7",0.8236778,0.1719236,0.3145909,0.9794005,"     ",""
"S g68 c1 a73 t3",0.4510463,0.2942294,0.0740878,0.8940355,"     ",""
"r g17 c1 a25 t8",0.9050222,1.0236486,6.950582e-10,1,"     ",""
"r g65 c1 a73 t7",0.1882652,0.218199,0.0139281,0.7920248,"     ",""
"R g12 c1 a13 t1",0.0124158,0.00729,0.003905,0.0387536,"     ",""
"R g12 c1 a17 t5",0.0213197,0.0117251,0.007189,0.061505,"     ",""
"R g12 c1 a21 t9",0.0114017,0.0072066,0.0032832,0.0388138,"     ",""
"R g13 c1 a25 t12",0.0215904,0.0068851,0.0115152,0.0401232,"     ",""
"R g17 c1 a25 t8",0.0400126,0.0065304,0.0290024,0.054966,"     ",""
"R g21 c1 a25 t4",0.0234893,0.0064834,0.0136342,0.0401775,"     ",""
"R g61 c1 a73 t12",0.0312568,0.035994,0.0031298,0.2490129,"     ",""
"R g65 c1 a73 t7",0.0574428,0.0620598,0.0064041,0.3655807,"     ",""
"R g68 c1 a73 t3",0.0339763,0.0384848,0.0035203,0.2593482,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
