"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3650112.29269524,2497141.86954986,322882,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3501822.17280111,2405434.02941792,106719,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,185,3,2,8,1,10,58,250,0,185
4,3466735.10162893,2394169.36677325,150058,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,372,11,6,24,5,33,49,250,1,372
5,3509615.36088118,2388006.65843794,209253,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,348,17,10,21,7,38,0,0,2,348
6,3415208.08368256,2335242.96895412,259121,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,319,24,15,33,9,57,0,0,5,319
7,3285148.77595351,2258800.81419706,391084,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,285,22,12,29,10,50,0,0,3,285
8,3061233.91183458,2123864.23133395,153183,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,270,11,9,15,2,24,0,0,2,270
9,2942375.17870844,2071602.4595993,79630,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,264,4,2,10,2,14,0,0,0,264
10,2855990.03616339,2043156.04144279,39132,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,256,2,2,5,0,6,0,0,0,256
11,2791268.54592519,2027543.37708727,40917,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,248,3,3,0,0,2,0,0,0,248
12,2727524.73053665,2008536.82686697,128761,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,240,3,1,12,2,15,0,0,0,240
