"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9069771,0.0322686,0.8216604,0.9537749,"     ",""
"S g12 c1 a16 t5",0.9394649,0.0216202,0.8804781,0.9703217,"     ",""
"S g12 c1 a20 t9",0.7503976,0.0717299,0.5866469,0.8642852,"     ",""
"S g14 c1 a25 t12",0.8199764,0.0378961,0.7336091,0.8828152,"     ",""
"S g18 c1 a25 t8",0.9592049,0.0146536,0.9186069,0.979994,"     ",""
"S g22 c1 a25 t4",0.936596,0.0172635,0.8931124,0.9631202,"     ",""
"S g62 c1 a73 t12",0.7821355,0.1107075,0.5011888,0.9276779,"     ",""
"S g66 c1 a73 t8",0.9488024,0.0319569,0.8361812,0.9853554,"     ",""
"S g70 c1 a73 t4",0.9209039,0.0473166,0.7652142,0.9765213,"     ",""
"r g18 c1 a25 t8",0.5325616,0.1864585,0.2079001,0.8318075,"     ",""
"r g66 c1 a73 t8",0.104732,0.117737,0.0098844,0.5782084,"     ",""
"R g12 c1 a12 t1",0.037991,0.00675,0.0267614,0.0536727,"     ",""
"R g12 c1 a16 t5",0.0522952,0.0084466,0.038009,0.0715518,"     ",""
"R g12 c1 a20 t9",0.02092,0.0048554,0.0132486,0.0328854,"     ",""
"R g14 c1 a25 t12",0.0234846,0.0041134,0.0166395,0.0330511,"     ",""
"R g18 c1 a25 t8",0.0584766,0.0045101,0.0502384,0.0679689,"     ",""
"R g22 c1 a25 t4",0.0425574,0.0048001,0.034082,0.0530248,"     ",""
"R g62 c1 a73 t12",0.0201413,0.0069579,0.0101947,0.0394062,"     ",""
"R g66 c1 a73 t8",0.0504089,0.0150758,0.027837,0.0895966,"     ",""
"R g70 c1 a73 t4",0.0366006,0.0116229,0.0195226,0.0675885,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
