"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.863946,0.0264559,0.8033419,0.9080123,"     ",""
"S g12 c1 a16 t5",0.9461338,0.0155836,0.9060699,0.9696811,"     ",""
"S g12 c1 a20 t9",0.7104155,0.0490345,0.6059306,0.796501,"     ",""
"S g14 c1 a25 t12",0.8029401,0.0270099,0.7446337,0.8506046,"     ",""
"S g18 c1 a25 t8",0.966858,0.0097485,0.9414182,0.9814677,"     ",""
"S g22 c1 a25 t4",0.9133963,0.0137967,0.8822568,0.9368895,"     ",""
"S g62 c1 a73 t12",0.9043992,0.0588384,0.71367,0.9729041,"     ",""
"S g66 c1 a73 t8",0.9854509,0.0105979,0.9408544,0.9965446,"     ",""
"S g70 c1 a73 t4",0.9607644,0.0266193,0.8598548,0.9898713,"     ",""
"r g18 c1 a25 t8",0.6482711,0.1877727,0.2684252,0.9025183,"     ",""
"r g66 c1 a73 t8",0.5542445,0.491376,0.024592,0.9839538,"     ",""
"R g12 c1 a12 t1",0.0352295,0.0050262,0.0266008,0.0465233,"     ",""
"R g12 c1 a16 t5",0.0477828,0.0062606,0.0369046,0.0616623,"     ",""
"R g12 c1 a20 t9",0.0227468,0.0039759,0.0161289,0.0319919,"     ",""
"R g14 c1 a25 t12",0.0297055,0.0036724,0.023294,0.0378136,"     ",""
"R g18 c1 a25 t8",0.0619153,0.0035443,0.0553218,0.0692371,"     ",""
"R g22 c1 a25 t4",0.0458278,0.0039684,0.0386486,0.0542653,"     ",""
"R g62 c1 a73 t12",0.0159626,0.0040189,0.0097288,0.0260854,"     ",""
"R g66 c1 a73 t8",0.0337897,0.007859,0.0213518,0.0530801,"     ",""
"R g70 c1 a73 t4",0.0248168,0.0061193,0.0152667,0.0400977,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
