"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8784568,0.0349615,0.7918486,0.9321181,"     ",""
"S g12 c1 a16 t5",0.9790927,0.0111735,0.9414025,0.9927277,"     ",""
"S g12 c1 a20 t9",0.7547945,0.0642363,0.6092319,0.8587096,"     ",""
"S g14 c1 a25 t12",0.7558169,0.0346469,0.6817728,0.8172507,"     ",""
"S g18 c1 a25 t8",0.9792057,0.009932,0.9476497,0.9919027,"     ",""
"S g22 c1 a25 t4",0.8790463,0.0223107,0.8280898,0.916423,"     ",""
"S g62 c1 a73 t12",0.6507814,0.1755474,0.2908011,0.8943956,"     ",""
"S g66 c1 a73 t8",0.9659294,0.0298478,0.8273579,0.994073,"     ",""
"S g70 c1 a73 t4",0.8139713,0.1168626,0.490841,0.9520605,"     ",""
"r g18 c1 a25 t8",0.5348069,0.2544398,0.1341133,0.8951044,"     ",""
"r g66 c1 a73 t8",0.1597452,0.1605777,0.0178997,0.6647773,"     ",""
"R g12 c1 a12 t1",0.0191738,0.0032348,0.013762,0.0266563,"     ",""
"R g12 c1 a16 t5",0.0309852,0.0046163,0.0231099,0.0414304,"     ",""
"R g12 c1 a20 t9",0.0143209,0.0030129,0.0094714,0.0215992,"     ",""
"R g14 c1 a25 t12",0.0185438,0.0028714,0.0136789,0.0250948,"     ",""
"R g18 c1 a25 t8",0.0399229,0.0027863,0.0348058,0.0457567,"     ",""
"R g22 c1 a25 t4",0.0247917,0.0028028,0.0198528,0.0309205,"     ",""
"R g62 c1 a73 t12",0.0081799,0.0038015,0.0032812,0.0202437,"     ",""
"R g66 c1 a73 t8",0.0178276,0.0077825,0.0075385,0.041572,"     ",""
"R g70 c1 a73 t4",0.010975,0.0049253,0.0045392,0.0262948,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
