"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8913816,0.0959866,0.5403649,0.9828431,"     ",""
"S g12 c1 a17 t5",0.8479803,0.0974446,0.5590376,0.9608507,"     ",""
"S g12 c1 a21 t9",0.632597,0.2287662,0.2000744,0.9221969,"     ",""
"S g13 c1 a25 t12",0.8100089,0.106345,0.5238963,0.9429173,"     ",""
"S g17 c1 a25 t8",0.9324874,0.0481616,0.7551188,0.9840933,"     ",""
"S g21 c1 a25 t4",0.9530966,0.0506725,0.6878138,0.9946926,"     ",""
"S g61 c1 a73 t12",0.7462518,0.2031791,0.2641877,0.9601419,"     ",""
"S g63 c1 a73 t8",0.9050117,0.0922377,0.5377258,0.9873479,"     ",""
"S g67 c1 a73 t4",0.9334093,0.0836929,0.5002904,0.9949303,"     ",""
"r g17 c1 a25 t8",0.2042281,0.135289,0.0478033,0.5674678,"     ",""
"r g63 c1 a73 t8",2.743762e-08,6.79695e-05,1.52626897651659e-316,1,"     ",""
"R g12 c1 a13 t1",0.006884,0.0046806,0.0018084,0.0258373,"     ",""
"R g12 c1 a17 t5",0.0165184,0.0106027,0.0046518,0.0569243,"     ",""
"R g12 c1 a21 t9",0.0076493,0.0059081,0.0016738,0.0342262,"     ",""
"R g13 c1 a25 t12",0.0199039,0.0093141,0.0079032,0.0492229,"     ",""
"R g17 c1 a25 t8",0.0423752,0.0087965,0.0281196,0.0633864,"     ",""
"R g21 c1 a25 t4",0.0179349,0.0056021,0.0096959,0.032942,"     ",""
"R g61 c1 a73 t12",0.011882,0.009202,0.0025811,0.05292,"     ",""
"R g63 c1 a73 t8",0.0255326,0.0172632,0.0066805,0.0926237,"     ",""
"R g67 c1 a73 t4",0.0106979,0.0078933,0.0025005,0.0445678,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
