"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3644790.42913084,2495875.56342329,322719,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3451365.36260702,2393265.16875239,106179,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,202,2,1,8,1,9,44,250,0,202
4,3391118.41221702,2374458.25378894,148824,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,364,11,7,14,4,25,73,250,1,364
5,3511068.10346059,2384360.20598958,208934,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,346,15,9,30,6,40,0,0,0,346
6,3652429.3334954,2387896.82364737,264960,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,320,18,10,23,8,38,0,0,1,320
7,3498916.83437818,2313322.26637576,400522,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,294,22,14,39,8,57,0,0,0,294
8,3263515.37613375,2182008.40361703,157373,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,283,9,5,21,4,29,0,0,3,283
9,3135472.02518915,2133438.47992212,82003,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,276,4,3,2,1,6,0,0,0,276
10,3043770.32518072,2109214.9400145,40394,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,269,3,3,2,0,5,0,0,0,269
11,2973866.72209644,2097622.75683167,42326,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,268,1,0,9,1,10,0,0,0,268
12,2905123.83624635,2082393.34428231,133493,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,261,5,2,13,3,18,0,0,0,261
