"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.7749443,0.0793039,0.5854562,0.893564,"     ",""
"S g12 c1 a17 t5",0.8828237,0.0535663,0.7319466,0.9541029,"     ",""
"S g12 c1 a21 t9",0.5584755,0.1601538,0.2615283,0.8187638,"     ",""
"S g13 c1 a25 t12",0.8112425,0.0652843,0.6507829,0.908356,"     ",""
"S g17 c1 a25 t8",0.9624053,0.0213252,0.8896678,0.9878451,"     ",""
"S g21 c1 a25 t4",0.9212585,0.0295306,0.8404632,0.9629403,"     ",""
"S g61 c1 a73 t11",0.5845238,0.1976009,0.2221134,0.8739272,"     ",""
"S g64 c1 a73 t8",0.8933895,0.0793234,0.6209253,0.9772061,"     ",""
"S g67 c1 a73 t4",0.7929563,0.1359005,0.4305541,0.9509802,"     ",""
"r g17 c1 a25 t8",0.6321029,0.3491002,0.0830899,0.9702171,"     ",""
"r g64 c1 a73 t8",7.228464e-08,9.453681e-05,4.02096699370394e-316,1,"     ",""
"R g12 c1 a13 t1",0.0491967,0.0162958,0.0254739,0.0929055,"     ",""
"R g12 c1 a17 t5",0.0668502,0.0206971,0.0360404,0.1207004,"     ",""
"R g12 c1 a21 t9",0.0261845,0.0117548,0.010776,0.0622392,"     ",""
"R g13 c1 a25 t12",0.0226726,0.0071389,0.012187,0.0417982,"     ",""
"R g17 c1 a25 t8",0.0582102,0.0077887,0.0446942,0.0754905,"     ",""
"R g21 c1 a25 t4",0.0427339,0.0084305,0.0289441,0.0626695,"     ",""
"R g61 c1 a73 t11",0.0143905,0.0105187,0.003401,0.0587945,"     ",""
"R g64 c1 a73 t8",0.0374439,0.024878,0.0099553,0.130806,"     ",""
"R g67 c1 a73 t4",0.0273285,0.0189156,0.0069168,0.1018008,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
