"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633520.48146086,2493193.94567644,322372,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3451925.70864198,2393053.33937025,106170,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,0,1e-04,250,166,6,2,3,4,9,73,250,0,166
4,3433187.56940865,2384151.82379114,149430,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,341,9,6,20,3,28,62,250,1,341
5,3396025.10126683,2357979.3649442,206624,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,321,13,4,19,9,31,0,0,1,321
6,3362806.24647487,2316396.84414436,257032,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,300,17,12,24,5,38,0,0,2,300
7,3242617.05042988,2240972.04683454,387997,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,273,25,19,27,6,51,0,0,3,273
8,3023762.7342146,2106374.8460878,151922,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,258,9,3,10,6,18,0,0,2,258
9,2905709.29884575,2053470.79446065,78934,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,251,4,3,3,1,7,0,0,0,251
10,2820319.16466907,2024414.75934841,38775,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,243,0,0,3,0,3,0,0,0,243
11,2756450.39330255,2008167.53833201,40526,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,235,5,2,4,3,8,0,0,0,235
12,2693589.67557147,1988592.66397028,127485,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,228,4,1,12,3,15,0,0,0,228
