"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8884189,0.0681564,0.6741713,0.9683934,"     ",""
"S g12 c1 a17 t5",0.8698803,0.0600731,0.7025898,0.9497954,"     ",""
"S g12 c1 a21 t9",0.9372146,0.0566726,0.6932793,0.989958,"     ",""
"S g13 c1 a25 t12",0.9380996,0.0546375,0.705607,0.989672,"     ",""
"S g17 c1 a25 t8",0.8715845,0.0554394,0.7199477,0.947144,"     ",""
"S g21 c1 a25 t4",0.889911,0.0572207,0.7201209,0.9621159,"     ",""
"S g60 c1 a73 t12",0.5587777,0.2206271,0.1797928,0.8797598,"     ",""
"S g64 c1 a73 t8",0.3619096,0.2004602,0.0937683,0.756631,"     ",""
"S g68 c1 a73 t4",0.4031651,0.2443275,0.0845193,0.831722,"     ",""
"r g17 c1 a25 t8",0.0932229,0.0415579,0.037743,0.212265,"     ",""
"r g64 c1 a73 t8",2.181597e-08,5.15383e-05,1.21355397969341e-316,1,"     ",""
"R g12 c1 a13 t1",0.0111889,0.0053407,0.0043739,0.0283204,"     ",""
"R g12 c1 a17 t5",0.0313796,0.0125317,0.0142336,0.0677602,"     ",""
"R g12 c1 a21 t9",0.0066427,0.0037388,0.0021978,0.0198981,"     ",""
"R g13 c1 a25 t12",0.0129093,0.0059356,0.0052212,0.0315588,"     ",""
"R g17 c1 a25 t8",0.0595829,0.0127407,0.0389922,0.0900282,"     ",""
"R g21 c1 a25 t4",0.0216509,0.0065213,0.0119589,0.0388884,"     ",""
"R g60 c1 a73 t12",0.0630643,0.0685855,0.0068711,0.395706,"     ",""
"R g64 c1 a73 t8",0.2458996,0.2237907,0.0297121,0.7764043,"     ",""
"R g68 c1 a73 t4",0.1022503,0.1098957,0.010783,0.5433938,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
