"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9290183,0.0286941,0.8479802,0.9684635,"     ",""
"S g12 c1 a16 t5",0.9518539,0.0214337,0.8877021,0.9801764,"     ",""
"S g12 c1 a20 t9",0.6463668,0.0935407,0.450417,0.8030077,"     ",""
"S g13 c1 a25 t12",0.7631065,0.0426983,0.6697031,0.8365434,"     ",""
"S g17 c1 a25 t8",0.9721005,0.012686,0.9330214,0.9886559,"     ",""
"S g21 c1 a25 t4",0.9584487,0.014473,0.9187951,0.9791776,"     ",""
"S g61 c1 a73 t12",0.7563424,0.1582096,0.365886,0.9435006,"     ",""
"S g65 c1 a73 t8",0.9710777,0.0268329,0.8377024,0.9954422,"     ",""
"S g69 c1 a73 t4",0.9569476,0.0389316,0.7771604,0.9929906,"     ",""
"r g17 c1 a25 t8",0.7436708,0.3307859,0.0881848,0.9886405,"     ",""
"r g65 c1 a73 t8",0.4326266,0.4381337,0.0225407,0.9618505,"     ",""
"R g12 c1 a12 t1",0.0285352,0.0056677,0.0192955,0.0420098,"     ",""
"R g12 c1 a16 t5",0.0293733,0.0056479,0.0201117,0.0427138,"     ",""
"R g12 c1 a20 t9",0.0137009,0.0035546,0.0082271,0.0227333,"     ",""
"R g13 c1 a25 t12",0.0270869,0.004893,0.0189809,0.0385187,"     ",""
"R g17 c1 a25 t8",0.0571834,0.0041425,0.0495852,0.0658652,"     ",""
"R g21 c1 a25 t4",0.0555973,0.0055431,0.0456802,0.0675151,"     ",""
"R g61 c1 a73 t12",0.01195,0.0047715,0.0054478,0.0260099,"     ",""
"R g65 c1 a73 t8",0.0256715,0.0093303,0.0125241,0.0518953,"     ",""
"R g69 c1 a73 t4",0.0249363,0.0092728,0.0119659,0.051237,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
