"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3630163.32817763,2492395.13080287,322269,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3455596.30889826,2393823.93494366,106203,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,556,5,0,19,5,23,183,750,2,556
4,3439696.27974766,2385714.61999933,149529,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1083,22,8,72,14,89,189,750,1,1083
5,3435698.68571041,2367633.96563223,207469,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1032,33,16,71,17,101,0,0,6,1032
6,3339524.30830249,2312284.33238445,256575,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,978,40,21,75,19,110,0,0,4,978
7,3187942.38462877,2228614.85006435,385859,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,907,58,39,87,19,141,0,0,6,907
8,2967404.79092186,2091913.53971583,150881,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,860,33,24,44,9,75,0,0,3,860
9,2848978.64968624,2037220.98991531,78311,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,842,10,3,28,7,36,0,0,1,842
10,2765386.05406277,2006923.6218117,38441,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,823,7,6,13,1,20,0,0,0,823
11,2703112.01436583,1989475.02525539,40150,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,805,5,1,11,4,15,0,0,0,805
12,2641740.67345134,1968761.27348819,126215,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,783,17,11,29,6,42,0,0,0,783
