"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3639926.48349206,2494718.21617319,322569,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3508723.3046094,2406764.18492364,106777,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,758,14,10,31,4,45,217,1000,1,758
4,3554957.08693113,2415072.97007856,151367,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1469,38,18,74,20,108,231,1000,1,1469
5,3583799.45149411,2408296.18954639,211030,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1394,56,26,92,30,145,0,0,5,1394
6,3500849.20266922,2360439.44071041,261917,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1311,58,31,107,27,159,0,0,6,1311
7,3348786.26264748,2281184.65742818,394959,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1203,85,53,115,32,193,0,0,9,1203
8,3114715.21140757,2145378.24041723,154733,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1141,42,22,60,20,100,0,0,1,1141
9,2990861.5258485,2093252.32439789,80461,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1116,17,10,42,7,55,0,0,3,1116
10,2903048.10321824,2065661.59318867,39563,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1098,10,5,23,5,29,0,0,0,1098
11,2837097.33270172,2050921.10979286,41385,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1070,12,8,16,4,25,0,0,0,1070
12,2772176.32606222,2032723.32769338,130312,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1020,38,18,50,20,83,0,0,2,1020
