"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8649179,0.0279208,0.80033,0.9109382,"     ",""
"S g12 c1 a16 t5",0.9416441,0.0153642,0.9031783,0.9654132,"     ",""
"S g12 c1 a20 t9",0.7365998,0.0518746,0.6234767,0.8252613,"     ",""
"S g14 c1 a25 t12",0.8114854,0.0269307,0.752994,0.8587246,"     ",""
"S g18 c1 a25 t8",0.9612978,0.009987,0.9362104,0.9767636,"     ",""
"S g22 c1 a25 t4",0.9078844,0.0150834,0.8737545,0.9334898,"     ",""
"S g62 c1 a73 t12",0.9245844,0.0494544,0.7532843,0.9800907,"     ",""
"S g66 c1 a73 t8",0.986061,0.0103692,0.9416062,0.9967881,"     ",""
"S g70 c1 a73 t4",0.9656006,0.0243228,0.8698328,0.9915905,"     ",""
"r g18 c1 a25 t8",0.6191339,0.1588724,0.3026619,0.8589264,"     ",""
"r g66 c1 a73 t8",0.486034,0.4805421,0.021326,0.9762123,"     ",""
"R g12 c1 a12 t1",0.0335609,0.0053882,0.0244622,0.0458847,"     ",""
"R g12 c1 a16 t5",0.0471763,0.006878,0.0353849,0.0626417,"     ",""
"R g12 c1 a20 t9",0.0235372,0.0045088,0.0161451,0.0341961,"     ",""
"R g14 c1 a25 t12",0.0322147,0.0041277,0.025036,0.0413644,"     ",""
"R g18 c1 a25 t8",0.0639976,0.0039968,0.0565964,0.0722924,"     ",""
"R g22 c1 a25 t4",0.0457607,0.0044658,0.0377627,0.0553551,"     ",""
"R g62 c1 a73 t12",0.0112989,0.0035718,0.0060698,0.0209382,"     ",""
"R g66 c1 a73 t8",0.0229355,0.0069016,0.0126733,0.041161,"     ",""
"R g70 c1 a73 t4",0.0161972,0.005105,0.0087102,0.0299255,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
