"","estimate","se","lcl","ucl","fixed","note"
"S g13 c1 a13 t1",0.8292784,0.0507327,0.7064427,0.9074487,"     ",""
"S g13 c1 a17 t5",0.9301189,0.0318948,0.8357216,0.9720856,"     ",""
"S g13 c1 a21 t9",0.6869046,0.1044204,0.4586091,0.8503461,"     ",""
"S g14 c1 a25 t12",0.8024886,0.0484814,0.690489,0.8809478,"     ",""
"S g18 c1 a25 t8",0.9610127,0.0172022,0.9092791,0.9837717,"     ",""
"S g22 c1 a25 t4",0.8999578,0.028179,0.8296727,0.9432246,"     ",""
"S g62 c1 a73 t12",0.8328073,0.2810883,0.08698,0.9961751,"     ",""
"S g65 c1 a73 t8",0.9679687,0.0632015,0.3573705,0.9993914,"     ",""
"S g69 c1 a73 t2",0.9168646,0.1471125,0.2006369,0.9979406,"     ",""
"r g18 c1 a25 t8",0.5371865,0.2429948,0.1459588,0.8874243,"     ",""
"r g65 c1 a73 t8",0.4887173,0.9605633,0.000510407,0.9994414,"     ",""
"R g13 c1 a13 t1",0.0403197,0.0121936,0.0221523,0.072285,"     ",""
"R g13 c1 a17 t5",0.0795563,0.0201278,0.0480105,0.1290203,"     ",""
"R g13 c1 a21 t9",0.0470888,0.0164393,0.0235324,0.0920038,"     ",""
"R g14 c1 a25 t12",0.0389197,0.0091399,0.0244712,0.0613623,"     ",""
"R g18 c1 a25 t8",0.0661456,0.007904,0.0522397,0.0834272,"     ",""
"R g22 c1 a25 t4",0.0332839,0.0073862,0.0214833,0.0512269,"     ",""
"R g62 c1 a73 t12",0.0286859,0.0214491,0.0064895,0.1178005,"     ",""
"R g65 c1 a73 t8",0.0491186,0.0331898,0.0126677,0.172166,"     ",""
"R g69 c1 a73 t2",0.0244942,0.0175067,0.0059372,0.0954812,"     ",""
"p g13 c1 a14 t2",0,0,0,0,"Fixed",""
"r g13 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g13 c1 a13 t1",1,0,1,1,"Fixed",""
