"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648283.88677633,2496706.81111799,322826,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3464047.88511374,2396389.86456574,106318,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,180,2,0,6,2,8,66,250,0,180
4,3386382.64645819,2373827.23213064,148785,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,375,6,3,24,3,30,45,250,2,375
5,3310608.78557993,2336994.28470177,204786,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,2e-04,500,363,7,5,36,2,40,0,0,0,363
6,3382780.8626988,2317885.21363027,257196,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,334,23,10,31,13,51,0,0,4,334
7,3279590.56796468,2247254.62657081,389086,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,301,25,15,33,10,58,0,0,5,301
8,3054882.75131608,2112526.98458324,152366,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,287,10,3,17,7,23,0,0,1,287
9,2933202.81714713,2059765.95693443,79176,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,282,3,0,10,3,13,0,0,0,282
10,2846847.86955345,2031333.8121974,38909,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,274,3,2,5,1,8,0,0,0,274
11,2782280.01594335,2015719.06007453,40678,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,266,3,2,8,1,10,0,0,1,266
12,2718678.25481745,1996730.639861,128005,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,256,4,1,12,3,15,0,0,0,256
