"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8687794,0.1230954,0.4437059,0.9821292,"     ",""
"S g12 c1 a17 t5",0.6974344,0.1091942,0.4553415,0.8640486,"     ",""
"S g12 c1 a21 t9",0.4138042,0.2833174,0.0667634,0.8744599,"     ",""
"S g13 c1 a25 t12",0.8088592,0.0939088,0.5626925,0.9329637,"     ",""
"S g17 c1 a25 t8",0.9325154,0.0610157,0.6738437,0.9892957,"     ",""
"S g21 c1 a25 t4",0.9754236,0.025986,0.8258432,0.9969987,"     ",""
"S g59 c1 a73 t12",0.9357911,0.6714965,4.474504e-09,1,"     ",""
"S g63 c1 a73 t5",0.9794196,0.2174936,3.110422e-08,1,"     ",""
"S g64 c1 a73 t3",0.9927373,0.0785657,7.246036e-08,1,"     ",""
"r g17 c1 a25 t8",0.1852768,0.1546213,0.0296361,0.6287089,"     ",""
"r g63 c1 a73 t5",0.4647644,4.7487475,4.887956e-17,1,"     ",""
"R g12 c1 a13 t1",0.0092455,0.0062286,0.0024552,0.034172,"     ",""
"R g12 c1 a17 t5",0.0171492,0.0111027,0.0047749,0.0596689,"     ",""
"R g12 c1 a21 t9",0.0059222,0.0046942,0.0012468,0.0276454,"     ",""
"R g13 c1 a25 t12",0.0124885,0.006062,0.0048025,0.032079,"     ",""
"R g17 c1 a25 t8",0.0357166,0.0079819,0.0229771,0.0551211,"     ",""
"R g21 c1 a25 t4",0.0194247,0.0057288,0.0108671,0.0344864,"     ",""
"R g59 c1 a73 t12",0.0022145,0.0033037,0.0001184234,0.0399276,"     ",""
"R g63 c1 a73 t5",0.0064582,0.0089273,0.0004250451,0.0903837,"     ",""
"R g64 c1 a73 t3",0.0034644,0.0049879,0.0002047504,0.0557252,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
