"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8154892,0.0728187,0.6312383,0.91943,"     ",""
"S g12 c1 a17 t5",0.9343864,0.0370218,0.8134428,0.978952,"     ",""
"S g12 c1 a21 t9",0.6022015,0.1238816,0.3545878,0.8066249,"     ",""
"S g13 c1 a25 t12",0.7673609,0.0555388,0.6419168,0.8585434,"     ",""
"S g17 c1 a25 t8",0.9687785,0.0180759,0.9058173,0.9901096,"     ",""
"S g21 c1 a25 t4",0.9059282,0.0291959,0.8310987,0.9496154,"     ",""
"S g60 c1 a73 t12",0.8026797,0.148532,0.3929467,0.9623555,"     ",""
"S g64 c1 a73 t8",0.9745333,0.0250425,0.8411583,0.9963967,"     ",""
"S g68 c1 a73 t4",0.9223391,0.0666244,0.6573528,0.9865814,"     ",""
"r g17 c1 a25 t8",0.3344257,0.1944776,0.083117,0.7358015,"     ",""
"r g64 c1 a73 t8",3.978651e-08,6.988425e-05,2.21319798905529e-316,1,"     ",""
"R g12 c1 a13 t1",0.0242601,0.0074608,0.0132278,0.0440823,"     ",""
"R g12 c1 a17 t5",0.0387644,0.010959,0.0221576,0.0669656,"     ",""
"R g12 c1 a21 t9",0.0195405,0.0073108,0.0093457,0.0404028,"     ",""
"R g13 c1 a25 t12",0.0214554,0.0053837,0.0130905,0.0349759,"     ",""
"R g17 c1 a25 t8",0.0424816,0.0048414,0.0339426,0.0530509,"     ",""
"R g21 c1 a25 t4",0.0266249,0.0048419,0.0186129,0.0379523,"     ",""
"R g60 c1 a73 t12",0.0116047,0.0056885,0.004422,0.0301013,"     ",""
"R g64 c1 a73 t8",0.0232062,0.0101038,0.0098197,0.0538492,"     ",""
"R g68 c1 a73 t4",0.0144358,0.0067359,0.0057576,0.0357242,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
