"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.908952,0.053967,0.7355142,0.9728546,"     ",""
"S g12 c1 a18 t5",0.9200069,0.0454147,0.7743312,0.9747154,"     ",""
"S g12 c1 a22 t9",0.7166617,0.1259638,0.4285195,0.8950897,"     ",""
"S g12 c1 a25 t12",0.8212265,0.0531452,0.6932114,0.9032774,"     ",""
"S g17 c1 a25 t8",0.9543121,0.0236586,0.8782133,0.9837407,"     ",""
"S g21 c1 a25 t4",0.9477288,0.0220978,0.8832246,0.9775095,"     ",""
"S g60 c1 a73 t12",0.9553806,0.0477566,0.7043624,0.9948301,"     ",""
"S g64 c1 a73 t8",0.9898333,0.0102905,0.9291806,0.9986178,"     ",""
"S g67 c1 a73 t4",0.9883056,0.0135446,0.8947229,0.9988115,"     ",""
"r g17 c1 a25 t8",0.3965756,0.204692,0.1094597,0.7784685,"     ",""
"r g64 c1 a73 t8",0.999999,0.0015331,5.405859e-303,1,"     ",""
"R g12 c1 a14 t1",0.0309558,0.0113213,0.0150165,0.0627359,"     ",""
"R g12 c1 a18 t5",0.0427518,0.0148646,0.0214453,0.0834221,"     ",""
"R g12 c1 a22 t9",0.0202569,0.0086064,0.0087602,0.0461394,"     ",""
"R g12 c1 a25 t12",0.0314228,0.007962,0.0190579,0.0513899,"     ",""
"R g17 c1 a25 t8",0.0654882,0.0078016,0.051759,0.0825421,"     ",""
"R g21 c1 a25 t4",0.0477316,0.0086656,0.0333453,0.0678888,"     ",""
"R g60 c1 a73 t12",0.0212669,0.0095479,0.008765,0.0506889,"     ",""
"R g64 c1 a73 t8",0.044832,0.018384,0.0198323,0.0981884,"     ",""
"R g67 c1 a73 t4",0.0324815,0.0145607,0.0133581,0.0768494,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
