"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3636144.55481923,2493818.32849461,322453,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3453612.17846419,2393534.98415504,106191,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,192,1,1,5,0,6,54,250,0,192
4,3455453.38165874,2389579.69819032,149770,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,369,11,4,19,7,30,54,250,2,369
5,3485515.51613394,2380085.73523107,208559,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,353,9,6,27,3,37,0,0,2,353
6,3457236.43659049,2342401.11736928,259915,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,328,17,6,34,11,47,0,0,3,328
7,3349300.51012456,2272639.46216479,393481,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,304,20,13,23,7,42,0,0,5,304
8,3119954.99593882,2138461.22838301,154234,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,290,11,7,15,4,26,0,0,1,290
9,3002493.18613315,2088324.76739175,80271,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,280,3,2,7,1,10,0,0,1,280
10,2914025.42078391,2061170.82274871,39476,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,277,1,0,9,1,9,0,0,0,277
11,2847697.10415386,2046863.24889191,41305,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,267,5,3,9,2,13,0,0,0,267
12,2782378.4819124,2029081.02700511,130078,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,255,9,3,17,6,26,0,0,1,255
