"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8275647,0.0364596,0.744158,0.8878771,"     ",""
"S g12 c1 a16 t5",0.9387322,0.0192509,0.8882741,0.9672426,"     ",""
"S g12 c1 a20 t9",0.7645107,0.055864,0.6386222,0.8564056,"     ",""
"S g14 c1 a25 t12",0.7803827,0.0359937,0.70188,0.8428423,"     ",""
"S g18 c1 a25 t8",0.943726,0.0149641,0.906135,0.966814,"     ",""
"S g22 c1 a25 t4",0.840076,0.023804,0.7877672,0.8814327,"     ",""
"S g62 c1 a73 t12",0.9791333,0.0164321,0.9065453,0.9956136,"     ",""
"S g66 c1 a73 t8",0.9955047,0.003224,0.9818037,0.998901,"     ",""
"S g70 c1 a73 t4",0.9857887,0.0111077,0.9361572,0.9969618,"     ",""
"r g18 c1 a25 t8",0.2372973,0.0632461,0.1355823,0.3816309,"     ",""
"r g66 c1 a73 t8",0.9999335,0.0375813,8.362973e-305,1,"     ",""
"R g12 c1 a12 t1",0.0192277,0.0034817,0.0134683,0.0273817,"     ",""
"R g12 c1 a16 t5",0.0338697,0.0055584,0.0245135,0.0466263,"     ",""
"R g12 c1 a20 t9",0.0163839,0.0036616,0.0105579,0.0253424,"     ",""
"R g14 c1 a25 t12",0.0224679,0.0036024,0.0163921,0.0307253,"     ",""
"R g18 c1 a25 t8",0.0461423,0.0035392,0.0396811,0.053597,"     ",""
"R g22 c1 a25 t4",0.0263395,0.0030164,0.0210305,0.0329436,"     ",""
"R g62 c1 a73 t12",0.0049415,0.0018335,0.0023854,0.0102085,"     ",""
"R g66 c1 a73 t8",0.0103438,0.0036946,0.0051257,0.0207635,"     ",""
"R g70 c1 a73 t4",0.005811,0.0021774,0.0027845,0.0120871,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
