"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8889086,0.0489135,0.7519056,0.9548032,"     ",""
"S g12 c1 a18 t5",0.9722653,0.0170601,0.9102687,0.9918129,"     ",""
"S g12 c1 a22 t9",0.7750988,0.0928539,0.5481781,0.9073203,"     ",""
"S g12 c1 a25 t12",0.8093272,0.0521846,0.6862919,0.8917216,"     ",""
"S g17 c1 a25 t8",0.9773627,0.0130471,0.9314665,0.9927615,"     ",""
"S g21 c1 a25 t4",0.9078746,0.0306138,0.8278612,0.952816,"     ",""
"S g60 c1 a73 t12",0.6556498,0.1727,0.2983244,0.895034,"     ",""
"S g62 c1 a73 t8",0.9509015,0.0276349,0.8585677,0.9840736,"     ",""
"S g65 c1 a73 t2",0.8155191,0.1091137,0.5161867,0.9482301,"     ",""
"r g17 c1 a25 t8",0.9847495,0.5648066,6.263445e-31,1,"     ",""
"r g62 c1 a73 t8",0.9999995,0.0007686838,1.165236e-302,1,"     ",""
"R g12 c1 a14 t1",0.0386,0.0116606,0.0212275,0.069185,"     ",""
"R g12 c1 a18 t5",0.0500052,0.0137771,0.0289513,0.0850291,"     ",""
"R g12 c1 a22 t9",0.0171352,0.0064275,0.008184,0.0355262,"     ",""
"R g12 c1 a25 t12",0.0258493,0.0067774,0.0154161,0.0430348,"     ",""
"R g17 c1 a25 t8",0.0741737,0.0083281,0.059414,0.0922405,"     ",""
"R g21 c1 a25 t4",0.0575903,0.0099691,0.0408907,0.0805373,"     ",""
"R g60 c1 a73 t12",0.0124392,0.0082609,0.0033601,0.0449445,"     ",""
"R g62 c1 a73 t8",0.0366367,0.0221154,0.011014,0.1149394,"     ",""
"R g65 c1 a73 t2",0.0281901,0.0177601,0.0080753,0.0936766,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
