"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.847514,0.0359574,0.763126,0.9055588,"     ",""
"S g12 c1 a16 t5",0.927856,0.0249922,0.8608579,0.9639451,"     ",""
"S g12 c1 a20 t9",0.6361272,0.0748432,0.4812209,0.7671593,"     ",""
"S g13 c1 a25 t12",0.7748842,0.0384204,0.690916,0.8412813,"     ",""
"S g17 c1 a25 t8",0.9620106,0.0128091,0.9272205,0.9805196,"     ",""
"S g21 c1 a25 t4",0.916272,0.0193847,0.8696077,0.9472493,"     ",""
"S g61 c1 a73 t12",0.6241798,0.1396538,0.3408445,0.8421335,"     ",""
"S g65 c1 a73 t8",0.9243481,0.0429131,0.7858609,0.9760077,"     ",""
"S g69 c1 a73 t4",0.84077,0.0788107,0.6248404,0.9436297,"     ",""
"r g17 c1 a25 t8",0.3194535,0.1056801,0.1532876,0.5489617,"     ",""
"r g65 c1 a73 t8",0.1404564,0.0913219,0.0357743,0.4185053,"     ",""
"R g12 c1 a12 t1",0.0172726,0.0033779,0.0117596,0.025304,"     ",""
"R g12 c1 a16 t5",0.0271664,0.0049926,0.0189189,0.0388669,"     ",""
"R g12 c1 a20 t9",0.0155491,0.0037205,0.0097137,0.0248024,"     ",""
"R g13 c1 a25 t12",0.0215591,0.0034954,0.0156742,0.0295871,"     ",""
"R g17 c1 a25 t8",0.0374956,0.0027386,0.032482,0.0432484,"     ",""
"R g21 c1 a25 t4",0.0239326,0.0026671,0.0192261,0.0297561,"     ",""
"R g61 c1 a73 t12",0.0174072,0.0067482,0.0081093,0.0369684,"     ",""
"R g65 c1 a73 t8",0.0303698,0.0105882,0.015244,0.0595958,"     ",""
"R g69 c1 a73 t4",0.0193326,0.0070149,0.0094556,0.0391194,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
