"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9211706,0.0196494,0.873027,0.9520622,"     ",""
"S g12 c1 a16 t5",0.9054815,0.01852,0.8624204,0.9360641,"     ",""
"S g12 c1 a20 t9",0.5895211,0.0635585,0.4618704,0.706156,"     ",""
"S g14 c1 a25 t12",0.765972,0.0276584,0.7075037,0.8157957,"     ",""
"S g18 c1 a25 t8",0.9562024,0.010033,0.9317465,0.9721573,"     ",""
"S g22 c1 a25 t4",0.9638088,0.0095095,0.9397852,0.9784675,"     ",""
"S g62 c1 a73 t12",0.737748,0.1350164,0.4173937,0.9169853,"     ",""
"S g66 c1 a73 t8",0.9494049,0.0341361,0.8233354,0.9869374,"     ",""
"S g70 c1 a73 t4",0.9581403,0.0293212,0.8452445,0.9896827,"     ",""
"r g18 c1 a25 t8",0.4407303,0.0998224,0.2627042,0.6354252,"     ",""
"r g66 c1 a73 t8",0.1543644,0.1265815,0.0265609,0.5497968,"     ",""
"R g12 c1 a12 t1",0.0407835,0.0051358,0.0318253,0.0521275,"     ",""
"R g12 c1 a16 t5",0.0587734,0.0067112,0.046919,0.0733922,"     ",""
"R g12 c1 a20 t9",0.024413,0.0042456,0.0173389,0.0342725,"     ",""
"R g14 c1 a25 t12",0.0272315,0.0036037,0.0209917,0.0352592,"     ",""
"R g18 c1 a25 t8",0.0652933,0.0035596,0.0586536,0.0726266,"     ",""
"R g22 c1 a25 t4",0.045404,0.0037802,0.0385445,0.0534163,"     ",""
"R g62 c1 a73 t12",0.0133319,0.0042398,0.0071326,0.0247848,"     ",""
"R g66 c1 a73 t8",0.0326175,0.0093135,0.0185554,0.0567208,"     ",""
"R g70 c1 a73 t4",0.0224427,0.0066546,0.0125104,0.0399416,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
