"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8750106,0.039244,0.7760341,0.9339685,"     ",""
"S g12 c1 a16 t5",0.89757,0.0309115,0.8192863,0.9442495,"     ",""
"S g12 c1 a20 t9",0.7656155,0.0687927,0.6064318,0.8738124,"     ",""
"S g14 c1 a25 t12",0.8124489,0.0424659,0.7149941,0.882076,"     ",""
"S g18 c1 a25 t8",0.9207657,0.0233276,0.8612954,0.9560393,"     ",""
"S g22 c1 a25 t4",0.9027615,0.0235248,0.8459309,0.9401133,"     ",""
"S g62 c1 a73 t12",0.9799688,0.0139657,0.9238463,0.9949568,"     ",""
"S g66 c1 a73 t8",0.992438,0.0044004,0.9765188,0.9975913,"     ",""
"S g70 c1 a73 t4",0.9905525,0.0066692,0.9628775,0.9976461,"     ",""
"r g18 c1 a25 t8",0.1335737,0.0391498,0.0735937,0.2302865,"     ",""
"r g66 c1 a73 t8",1,0,1,1,"     ",""
"R g12 c1 a12 t1",0.0125153,0.0032026,0.0075689,0.0206272,"     ",""
"R g12 c1 a16 t5",0.0239737,0.0056112,0.0151193,0.0378145,"     ",""
"R g12 c1 a20 t9",0.0096752,0.0028824,0.0053885,0.0173128,"     ",""
"R g14 c1 a25 t12",0.0202662,0.004146,0.0135518,0.0302054,"     ",""
"R g18 c1 a25 t8",0.0494352,0.0047043,0.0409885,0.0595145,"     ",""
"R g22 c1 a25 t4",0.0261332,0.0034943,0.0200913,0.0339291,"     ",""
"R g62 c1 a73 t12",0.0051523,0.0019661,0.002436,0.0108643,"     ",""
"R g66 c1 a73 t8",0.0128534,0.0045764,0.0063802,0.0257241,"     ",""
"R g70 c1 a73 t4",0.0066737,0.0025561,0.0031455,0.0141034,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
