"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8972662,0.0502944,0.7498495,0.9621891,"     ",""
"S g12 c1 a18 t5",0.9658393,0.0234952,0.87503,0.991317,"     ",""
"S g12 c1 a22 t9",0.647002,0.1249341,0.3854991,0.8426456,"     ",""
"S g12 c1 a25 t12",0.6446775,0.0721868,0.4945166,0.770897,"     ",""
"S g17 c1 a25 t8",0.9655024,0.0188412,0.9022991,0.9883472,"     ",""
"S g21 c1 a25 t4",0.8963256,0.0329099,0.8119774,0.94538,"     ",""
"S g61 c1 a73 t12",0.9999999,0.0002219807,5.723528e-302,1,"     ",""
"S g64 c1 a73 t8",1,1.439031e-05,0.9999718,1.0000282,"     ",""
"S g66 c1 a73 t3",1,4.658442e-05,2.727335e-301,1,"     ",""
"r g17 c1 a25 t8",0.6231217,0.3425874,0.0865553,0.9664981,"     ",""
"r g64 c1 a73 t8",0.006492,7.749433,3.63488000000011e-311,1,"     ",""
"R g12 c1 a14 t1",0.0640796,0.0170547,0.0377324,0.1067826,"     ",""
"R g12 c1 a18 t5",0.0610393,0.0159595,0.0362974,0.1008809,"     ",""
"R g12 c1 a22 t9",0.0317503,0.0128506,0.0142465,0.069249,"     ",""
"R g12 c1 a25 t12",0.0297729,0.0097149,0.0156255,0.0560009,"     ",""
"R g17 c1 a25 t8",0.0573459,0.0072333,0.0447081,0.073282,"     ",""
"R g21 c1 a25 t4",0.0602141,0.0101965,0.0430695,0.0835871,"     ",""
"R g61 c1 a73 t12",0.0140199,0.0077135,0.0047406,0.0407199,"     ",""
"R g64 c1 a73 t8",0.0274162,0.0138765,0.0100625,0.0725058,"     ",""
"R g66 c1 a73 t3",0.0288332,0.0151216,0.010197,0.0788171,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
