"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8933181,0.0275191,0.8262273,0.9364971,"     ",""
"S g12 c1 a16 t5",0.9590193,0.0147671,0.9180662,0.9799498,"     ",""
"S g12 c1 a20 t9",0.6784298,0.0703625,0.5285738,0.7987839,"     ",""
"S g13 c1 a25 t12",0.7838715,0.0311284,0.716719,0.8386882,"     ",""
"S g17 c1 a25 t8",0.9757459,0.0085296,0.9520379,0.987884,"     ",""
"S g21 c1 a25 t4",0.9350449,0.0120782,0.9069648,0.9550697,"     ",""
"S g61 c1 a73 t12",0.7963082,0.0785028,0.6022312,0.9098649,"     ",""
"S g65 c1 a73 t8",0.9774591,0.0135021,0.9288065,0.9931099,"     ",""
"S g69 c1 a73 t4",0.9394545,0.0304987,0.8443504,0.9779651,"     ",""
"r g17 c1 a25 t8",0.7015938,0.2446937,0.1921824,0.9587386,"     ",""
"r g65 c1 a73 t8",0.251838,0.2232762,0.0319389,0.7744837,"     ",""
"R g12 c1 a12 t1",0.0336304,0.005036,0.0250422,0.0450279,"     ",""
"R g12 c1 a16 t5",0.0465669,0.0064835,0.0353865,0.0610562,"     ",""
"R g12 c1 a20 t9",0.0170458,0.0032997,0.0116509,0.0248758,"     ",""
"R g13 c1 a25 t12",0.0242778,0.0032611,0.0186434,0.0315603,"     ",""
"R g17 c1 a25 t8",0.0654893,0.0034105,0.0591137,0.0724996,"     ",""
"R g21 c1 a25 t4",0.0475583,0.0039388,0.040407,0.0559016,"     ",""
"R g61 c1 a73 t12",0.0171081,0.004325,0.0104044,0.028009,"     ",""
"R g65 c1 a73 t8",0.0467321,0.0104468,0.0300291,0.0720356,"     ",""
"R g69 c1 a73 t4",0.0337513,0.0079733,0.0211736,0.053393,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
