"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634782.99648735,2493494.3536996,322411,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3646523.31187169,2439395.36911078,108223,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,750,523,12,6,20,6,30,201,750,1,523
4,3573999.97661174,2423714.69544989,151908,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,4e-04,1500,1036,34,15,56,19,87,189,750,1,1036
5,3500945.61139625,2393134.77148996,209702,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,991,30,17,76,13,101,0,0,1,991
6,3426334.23287221,2344534.34869705,260152,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,934,47,20,81,27,123,0,0,5,934
7,3324989.55929434,2274972.18339134,393884,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,845,67,40,79,27,136,0,0,11,845
8,3090986.21810929,2138451.10549793,154234,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,803,34,15,47,19,78,0,0,2,803
9,2969520.64091348,2086202.36583203,80190,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,770,23,10,23,13,44,0,0,1,770
10,2882512.35210687,2058197.00938223,39419,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,752,8,7,13,1,19,0,0,0,752
11,2817112.96586462,2043008.45544873,41228,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,732,8,5,10,3,18,0,0,0,732
12,2752723.73554365,2024387.19840155,129777,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,3e-04,1500,700,20,12,35,8,51,0,0,3,700
