"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3643341.14912591,2495530.71577225,322674,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3481415.43441296,2400371.0008855,106494,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,563,10,7,15,3,27,163,750,2,563
4,3456227.63262088,2390837.282407,149849,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,4e-04,1500,1074,28,9,51,19,73,195,750,1,1074
5,3416252.40325259,2364664.44597164,207209,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1026,35,14,69,21,100,0,0,4,1026
6,3304417.07594241,2304924.63394544,255758,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,966,37,12,64,25,92,0,0,7,966
7,3159001.32785422,2221598.480423,384645,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,895,59,43,107,16,160,0,0,10,895
8,2935688.85066653,2083348.31299523,150263,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,848,35,23,50,12,80,0,0,1,848
9,2817748.45775315,2027826.99792356,77949,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,821,16,9,24,7,38,0,0,0,821
10,2735361.73530995,1996907.95621584,38250,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,806,4,2,11,2,15,0,0,0,806
11,2673931.25742165,1978802.90867798,39935,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,785,4,3,19,1,22,0,0,0,785
12,2613365.47485205,1957470.07246204,125490,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,745,24,18,41,6,63,0,0,1,745
