"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8308046,0.0334682,0.7548556,0.8867536,"     ",""
"S g12 c1 a16 t5",0.9208601,0.0203052,0.870793,0.9525828,"     ",""
"S g12 c1 a20 t9",0.6242516,0.0661824,0.4886551,0.7428156,"     ",""
"S g13 c1 a25 t12",0.7943482,0.0271223,0.7361244,0.8424742,"     ",""
"S g17 c1 a25 t8",0.9643531,0.0094045,0.9405645,0.9788347,"     ",""
"S g21 c1 a25 t4",0.9194608,0.0147352,0.8854453,0.9440145,"     ",""
"S g61 c1 a73 t12",0.8255629,0.0964487,0.5601591,0.9462007,"     ",""
"S g65 c1 a73 t8",0.970715,0.0200302,0.8928247,0.9924752,"     ",""
"S g69 c1 a73 t4",0.9332805,0.0433141,0.7815666,0.982042,"     ",""
"r g17 c1 a25 t8",0.4923437,0.1313421,0.2571966,0.730928,"     ",""
"r g65 c1 a73 t8",0.3750345,0.3106598,0.0427569,0.88965,"     ",""
"R g12 c1 a12 t1",0.041103,0.0067434,0.0297407,0.0565531,"     ",""
"R g12 c1 a16 t5",0.061157,0.0091888,0.0454392,0.0818456,"     ",""
"R g12 c1 a20 t9",0.0296144,0.0059448,0.01994,0.0437731,"     ",""
"R g13 c1 a25 t12",0.0313076,0.0040985,0.0241987,0.0404185,"     ",""
"R g17 c1 a25 t8",0.0645337,0.0039443,0.0572206,0.0727093,"     ",""
"R g21 c1 a25 t4",0.0434236,0.0042538,0.0358094,0.0525685,"     ",""
"R g61 c1 a73 t12",0.0125174,0.0043139,0.0063554,0.0245067,"     ",""
"R g65 c1 a73 t8",0.0263442,0.0085629,0.013869,0.0494776,"     ",""
"R g69 c1 a73 t4",0.0174929,0.0059363,0.0089662,0.0338516,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
