"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8782842,0.0367366,0.7862935,0.9340008,"     ",""
"S g12 c1 a17 t5",0.9381969,0.0238031,0.8716242,0.9713802,"     ",""
"S g12 c1 a21 t9",0.7133394,0.081829,0.531789,0.8450101,"     ",""
"S g13 c1 a25 t12",0.7624027,0.047236,0.6580916,0.8425062,"     ",""
"S g17 c1 a25 t8",0.951397,0.0153059,0.9109651,0.9739925,"     ",""
"S g21 c1 a25 t4",0.902957,0.021602,0.8516156,0.9378309,"     ",""
"S g61 c1 a73 t12",0.3457135,0.1665472,0.1109497,0.6910872,"     ",""
"S g65 c1 a73 t8",0.7632198,0.1363777,0.4234297,0.9339825,"     ",""
"S g69 c1 a73 t4",0.6050825,0.1747023,0.2677103,0.8652557,"     ",""
"r g17 c1 a25 t8",0.3973952,0.1284481,0.1873024,0.6536164,"     ",""
"r g65 c1 a73 t8",0.1231255,0.0884827,0.027399,0.4117219,"     ",""
"R g12 c1 a13 t1",0.034095,0.0077077,0.0218248,0.0528908,"     ",""
"R g12 c1 a17 t5",0.0517518,0.0106829,0.0343954,0.0771668,"     ",""
"R g12 c1 a21 t9",0.0323263,0.0091298,0.0185046,0.0558842,"     ",""
"R g13 c1 a25 t12",0.0407732,0.0080705,0.027584,0.0598804,"     ",""
"R g17 c1 a25 t8",0.064934,0.0057916,0.0544645,0.0772517,"     ",""
"R g21 c1 a25 t4",0.0429835,0.0061464,0.032425,0.0567784,"     ",""
"R g61 c1 a73 t12",0.0481948,0.0361313,0.0106983,0.1916527,"     ",""
"R g65 c1 a73 t8",0.0764031,0.0543472,0.0179549,0.2723505,"     ",""
"R g69 c1 a73 t4",0.0507862,0.0369768,0.0117577,0.1939409,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
