"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8375906,0.0411433,0.7403146,0.9031927,"     ",""
"S g12 c1 a16 t5",0.9009421,0.0283563,0.8299083,0.9443016,"     ",""
"S g12 c1 a20 t9",0.8294033,0.0520414,0.7027681,0.9090669,"     ",""
"S g14 c1 a25 t12",0.8923018,0.0321477,0.811349,0.9410409,"     ",""
"S g18 c1 a25 t8",0.9393918,0.0182949,0.8919672,0.9667733,"     ",""
"S g22 c1 a25 t4",0.8978422,0.0236466,0.841332,0.9357628,"     ",""
"S g62 c1 a73 t12",0.78828,0.0994036,0.5367336,0.9228687,"     ",""
"S g66 c1 a73 t8",0.8744532,0.0675265,0.6759808,0.9587698,"     ",""
"S g70 c1 a73 t4",0.7979601,0.0993304,0.5414054,0.9296408,"     ",""
"r g18 c1 a25 t8",0.1584717,0.0478085,0.0853097,0.2754807,"     ",""
"r g66 c1 a73 t8",0.0651535,0.0504835,0.0135442,0.2613219,"     ",""
"R g12 c1 a12 t1",0.0154475,0.0032342,0.0102361,0.0232498,"     ",""
"R g12 c1 a16 t5",0.0296464,0.0055755,0.0204684,0.0427602,"     ",""
"R g12 c1 a20 t9",0.0145462,0.0034312,0.009149,0.0230534,"     ",""
"R g14 c1 a25 t12",0.0198089,0.0032718,0.014317,0.027349,"     ",""
"R g18 c1 a25 t8",0.0401496,0.0035428,0.033753,0.0476987,"     ",""
"R g22 c1 a25 t4",0.0210294,0.002801,0.0161866,0.0272809,"     ",""
"R g62 c1 a73 t12",0.0158832,0.0072816,0.006435,0.0386637,"     ",""
"R g66 c1 a73 t8",0.0323257,0.0141485,0.013579,0.0749857,"     ",""
"R g70 c1 a73 t4",0.0168659,0.0076657,0.0068845,0.0407253,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
