"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3636951.78641268,2494010.40450332,322478,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3456015.53717147,2394131.56528091,106217,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,919,20,13,39,7,56,296,1250,0,919
4,3627633.01221114,2430647.14832192,152342,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,7e-04,2500,1812,47,28,84,19,124,281,1250,3,1812
5,3640355.60560079,2422338.70330356,212258,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1714,71,39,132,32,196,0,0,7,1714
6,3560899.85735486,2377031.79280533,263756,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,7e-04,2500,1602,83,39,140,44,210,0,0,10,1602
7,3413015.98807561,2300519.79997333,398305,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,6e-04,2500,1476,106,64,137,42,236,0,0,11,1476
8,3194914.76851281,2170260.43103158,156528,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,6e-04,2500,1408,48,31,78,17,123,0,0,5,1408
9,3067246.73662669,2119487.17835146,81468,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,6e-04,2500,1369,19,13,38,6,52,0,0,2,1369
10,2977128.26075463,2093469.28681159,40092,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,6e-04,2500,1342,10,5,20,5,28,0,0,0,1342
11,2909130.27445751,2080271.77042803,41977,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,6e-04,2500,1311,12,5,28,7,37,0,0,1,1311
12,2842248.7323411,2063517.05098209,132285,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,6e-04,2500,1256,37,21,58,16,93,0,0,3,1256
