"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.7893016,0.0898911,0.5649559,0.9153004,"     ",""
"S g12 c1 a17 t5",0.9055156,0.0623038,0.6969408,0.9755737,"     ",""
"S g12 c1 a21 t9",0.7703884,0.173201,0.3299042,0.9580985,"     ",""
"S g13 c1 a25 t12",0.8896079,0.0673664,0.6774845,0.968667,"     ",""
"S g17 c1 a25 t8",0.9583657,0.0345404,0.8083961,0.9921002,"     ",""
"S g21 c1 a25 t4",0.899976,0.0450664,0.7713095,0.9600054,"     ",""
"S g60 c1 a73 t11",0.7475349,0.3764806,0.0560201,0.9932766,"     ",""
"S g63 c1 a73 t8",0.8942655,0.1536431,0.2592718,0.9951306,"     ",""
"S g66 c1 a73 t4",0.767763,0.3195396,0.0897391,0.9910603,"     ",""
"r g17 c1 a25 t8",0.2099634,0.1713532,0.0339007,0.6680857,"     ",""
"r g63 c1 a73 t8",9.46173e-10,0,9.46173e-10,9.46173e-10,"     ",""
"R g12 c1 a13 t1",0.0192584,0.0087164,0.007885,0.0462719,"     ",""
"R g12 c1 a17 t5",0.0352876,0.0144983,0.0156264,0.0777331,"     ",""
"R g12 c1 a21 t9",0.0104491,0.0057302,0.0035511,0.0303385,"     ",""
"R g13 c1 a25 t12",0.0148349,0.00528,0.0073628,0.0296634,"     ",""
"R g17 c1 a25 t8",0.0495766,0.0087117,0.0350342,0.0697192,"     ",""
"R g21 c1 a25 t4",0.0272399,0.0071385,0.0162468,0.0453286,"     ",""
"R g60 c1 a73 t11",0.0098044,0.0113709,0.0009960216,0.0895289,"     ",""
"R g63 c1 a73 t8",0.0331617,0.0352016,0.0039718,0.2278115,"     ",""
"R g66 c1 a73 t4",0.0180801,0.0200462,0.0020095,0.1441131,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
