"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3640810.46178742,2494928.55360811,322596,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3460697.25278963,2395363.72163179,106272,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,912,18,9,32,9,48,309,1250,0,912
4,3487171.7183239,2397484.31220848,150266,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1819,38,17,89,21,121,279,1250,1,1819
5,3443450.24241835,2371400.55688349,207799,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1734,66,30,100,36,161,0,0,3,1734
6,3395591.63932594,2327710.72159715,258285,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1620,75,42,119,33,191,0,0,14,1620
7,3234636.64989817,2243440.4085226,388425,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1502,96,56,136,40,221,0,0,14,1502
8,3009509.62606326,2106864.5879563,151958,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1445,42,23,81,19,115,0,0,4,1445
9,2888865.12383949,2052758.49932182,78906,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1403,20,11,49,9,66,0,0,1,1403
10,2804025.32761803,2023213.47097915,38752,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1378,7,6,25,1,29,0,0,2,1378
11,2740730.47353774,2006531.42548552,40494,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1356,9,3,30,6,37,0,0,0,1356
12,2678360.25681873,1986528.02104557,127352,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1291,46,24,69,22,112,0,0,1,1291
